StudyID,GroupLevel,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,Site,kri0003,116,16,1821,0.008786381,0.948093341,0,2018-06-01
AA-AA-000-0000,Site,kri0003,135,34,3890,0.00874036,1.372684363,0,2018-06-01
AA-AA-000-0000,Site,kri0003,182,9,1070,0.008411215,0.671083873,0,2018-06-01
AA-AA-000-0000,Site,kri0003,15,31,3720,0.008333333,1.229736735,0,2018-06-01
AA-AA-000-0000,Site,kri0003,3,12,1441,0.00832755,0.764376305,0,2018-06-01
AA-AA-000-0000,Site,kri0003,67,62,7627,0.008129015,1.679884052,0,2018-06-01
AA-AA-000-0000,Site,kri0003,184,29,3704,0.007829374,1.087951358,0,2018-06-01
AA-AA-000-0000,Site,kri0003,11,52,6784,0.007665094,1.410987967,0,2018-06-01
AA-AA-000-0000,Site,kri0003,89,28,3674,0.007621121,1.026273622,0,2018-06-01
AA-AA-000-0000,Site,kri0003,34,51,6842,0.007453961,1.337781641,0,2018-06-01
AA-AA-000-0000,Site,kri0003,35,29,3921,0.007396072,0.996282491,0,2018-06-01
AA-AA-000-0000,Site,kri0003,96,22,3019,0.007287181,0.847067916,0,2018-06-01
AA-AA-000-0000,Site,kri0003,153,26,3637,0.007148749,0.89186075,0,2018-06-01
AA-AA-000-0000,Site,kri0003,9,12,1691,0.007096393,0.598364226,0,2018-06-01
AA-AA-000-0000,Site,kri0003,136,13,1843,0.007053717,0.616367271,0,2018-06-01
AA-AA-000-0000,Site,kri0003,6,5,709,0.007052186,0.382111352,0,2018-06-01
AA-AA-000-0000,Site,kri0003,171,5,715,0.006993007,0.376546235,0,2018-06-01
AA-AA-000-0000,Site,kri0003,20,5,720,0.006944444,0.371949251,0,2018-06-01
AA-AA-000-0000,Site,kri0003,65,6,885,0.006779661,0.390133722,0,2018-06-01
AA-AA-000-0000,Site,kri0003,84,15,2214,0.006775068,0.616084196,0,2018-06-01
AA-AA-000-0000,Site,kri0003,63,51,7931,0.006430463,1.026825375,0,2018-06-01
AA-AA-000-0000,Site,kri0003,154,3,475,0.006315789,0.239954784,0,2018-06-01
AA-AA-000-0000,Site,kri0003,104,43,6910,0.006222865,0.880170443,0,2018-06-01
AA-AA-000-0000,Site,kri0003,109,21,3422,0.006136762,0.596545734,0,2018-06-01
AA-AA-000-0000,Site,kri0003,26,30,4966,0.006041079,0.688044881,0,2018-06-01
AA-AA-000-0000,Site,kri0003,112,10,1691,0.005913661,0.377730219,0,2018-06-01
AA-AA-000-0000,Site,kri0003,16,9,1536,0.005859375,0.350351029,0,2018-06-01
AA-AA-000-0000,Site,kri0003,107,12,2115,0.005673759,0.372390229,0,2018-06-01
AA-AA-000-0000,Site,kri0003,132,4,713,0.005610098,0.208504665,0,2018-06-01
AA-AA-000-0000,Site,kri0003,111,9,1633,0.005511329,0.297440744,0,2018-06-01
AA-AA-000-0000,Site,kri0003,150,9,1647,0.005464481,0.290088174,0,2018-06-01
AA-AA-000-0000,Site,kri0003,161,13,2413,0.005387484,0.333967236,0,2018-06-01
AA-AA-000-0000,Site,kri0003,50,35,6531,0.005359057,0.539011525,0,2018-06-01
AA-AA-000-0000,Site,kri0003,168,8,1528,0.005235602,0.238825414,0,2018-06-01
AA-AA-000-0000,Site,kri0003,81,12,2292,0.005235602,0.292500202,0,2018-06-01
AA-AA-000-0000,Site,kri0003,39,16,3119,0.005129849,0.314421239,0,2018-06-01
AA-AA-000-0000,Site,kri0003,87,4,788,0.005076142,0.151200831,0,2018-06-01
AA-AA-000-0000,Site,kri0003,148,7,1411,0.004961021,0.182710255,0,2018-06-01
AA-AA-000-0000,Site,kri0003,60,12,2431,0.00493624,0.234280986,0,2018-06-01
AA-AA-000-0000,Site,kri0003,162,7,1430,0.004895105,0.172628685,0,2018-06-01
AA-AA-000-0000,Site,kri0003,102,12,2455,0.004887984,0.224587953,0,2018-06-01
AA-AA-000-0000,Site,kri0003,174,19,3944,0.004817444,0.264565531,0,2018-06-01
AA-AA-000-0000,Site,kri0003,7,36,7678,0.004688721,0.317970481,0,2018-06-01
AA-AA-000-0000,Site,kri0003,19,10,2209,0.004526935,0.136058786,0,2018-06-01
AA-AA-000-0000,Site,kri0003,49,13,2884,0.004507628,0.150759203,0,2018-06-01
AA-AA-000-0000,Site,kri0003,122,31,6948,0.004461716,0.216639049,0,2018-06-01
AA-AA-000-0000,Site,kri0003,54,60,13479,0.004451369,0.296292527,0,2018-06-01
AA-AA-000-0000,Site,kri0003,130,9,2040,0.004411765,0.107152877,0,2018-06-01
AA-AA-000-0000,Site,kri0003,28,10,2286,0.004374453,0.105336988,0,2018-06-01
AA-AA-000-0000,Site,kri0003,149,32,7453,0.004293573,0.15852368,0,2018-06-01
AA-AA-000-0000,Site,kri0003,99,3,703,0.004267425,0.045541202,0,2018-06-01
AA-AA-000-0000,Site,kri0003,117,3,706,0.004249292,0.043452528,0,2018-06-01
AA-AA-000-0000,Site,kri0003,76,41,9840,0.004166667,0.125040941,0,2018-06-01
AA-AA-000-0000,Site,kri0003,52,5,1205,0.004149378,0.041034494,0,2018-06-01
AA-AA-000-0000,Site,kri0003,160,23,5547,0.004146385,0.087029989,0,2018-06-01
AA-AA-000-0000,Site,kri0003,172,94,22818,0.004119555,0.158127883,0,2018-06-01
AA-AA-000-0000,Site,kri0003,189,94,23364,0.004023284,0.093253612,0,2018-06-01
AA-AA-000-0000,Site,kri0003,129,6,1493,0.004018754,0.022779434,0,2018-06-01
AA-AA-000-0000,Site,kri0003,157,22,5594,0.003932785,0.014924728,0,2018-06-01
AA-AA-000-0000,Site,kri0003,13,20,5129,0.003899396,0.003443182,0,2018-06-01
AA-AA-000-0000,Site,kri0003,71,30,7865,0.003814367,-0.02994413,0,2018-06-01
AA-AA-000-0000,Site,kri0003,8,71,18655,0.00380595,-0.051332251,0,2018-06-01
AA-AA-000-0000,Site,kri0003,140,192,50949,0.003768474,-0.123205789,0,2018-06-01
AA-AA-000-0000,Site,kri0003,38,3,798,0.003759398,-0.016582366,0,2018-06-01
AA-AA-000-0000,Site,kri0003,143,78,20902,0.0037317,-0.10303303,0,2018-06-01
AA-AA-000-0000,Site,kri0003,62,90,24569,0.003663153,-0.160447572,0,2018-06-01
AA-AA-000-0000,Site,kri0003,43,88,24166,0.00364148,-0.174410182,0,2018-06-01
AA-AA-000-0000,Site,kri0003,187,14,3910,0.003580563,-0.087434797,0,2018-06-01
AA-AA-000-0000,Site,kri0003,10,49,13774,0.003557427,-0.176424153,0,2018-06-01
AA-AA-000-0000,Site,kri0003,98,5,1420,0.003521127,-0.062851761,0,2018-06-01
AA-AA-000-0000,Site,kri0003,30,20,5749,0.003478866,-0.141000866,0,2018-06-01
AA-AA-000-0000,Site,kri0003,17,34,9809,0.003466205,-0.189866734,0,2018-06-01
AA-AA-000-0000,Site,kri0003,190,18,5226,0.003444317,-0.145764496,0,2018-06-01
AA-AA-000-0000,Site,kri0003,127,13,3779,0.003440064,-0.125138699,0,2018-06-01
AA-AA-000-0000,Site,kri0003,47,9,2658,0.003386005,-0.117592852,0,2018-06-01
AA-AA-000-0000,Site,kri0003,83,16,4736,0.003378378,-0.159348144,0,2018-06-01
AA-AA-000-0000,Site,kri0003,23,14,4161,0.003364576,-0.153400954,0,2018-06-01
AA-AA-000-0000,Site,kri0003,170,73,21878,0.003336685,-0.370463493,0,2018-06-01
AA-AA-000-0000,Site,kri0003,178,5,1511,0.003309067,-0.102228674,0,2018-06-01
AA-AA-000-0000,Site,kri0003,181,7,2183,0.003206596,-0.144595075,0,2018-06-01
AA-AA-000-0000,Site,kri0003,113,19,6174,0.003077421,-0.289214284,0,2018-06-01
AA-AA-000-0000,Site,kri0003,146,19,6195,0.00306699,-0.293430501,0,2018-06-01
AA-AA-000-0000,Site,kri0003,105,7,2285,0.003063457,-0.178974157,0,2018-06-01
AA-AA-000-0000,Site,kri0003,167,32,10875,0.002942529,-0.447654938,0,2018-06-01
AA-AA-000-0000,Site,kri0003,166,42,14349,0.002927033,-0.522629227,0,2018-06-01
AA-AA-000-0000,Site,kri0003,32,6,2110,0.002843602,-0.217797578,0,2018-06-01
AA-AA-000-0000,Site,kri0003,44,10,3534,0.002829655,-0.285628804,0,2018-06-01
AA-AA-000-0000,Site,kri0003,100,4,1425,0.002807018,-0.18525102,0,2018-06-01
AA-AA-000-0000,Site,kri0003,78,2,715,0.002797203,-0.132412408,0,2018-06-01
AA-AA-000-0000,Site,kri0003,51,22,7886,0.002789754,-0.442748925,0,2018-06-01
AA-AA-000-0000,Site,kri0003,77,37,13320,0.002777778,-0.58168535,0,2018-06-01
AA-AA-000-0000,Site,kri0003,29,13,4702,0.002764781,-0.34964576,0,2018-06-01
AA-AA-000-0000,Site,kri0003,85,29,10519,0.002756916,-0.526626141,0,2018-06-01
AA-AA-000-0000,Site,kri0003,155,21,7803,0.002691273,-0.479876637,0,2018-06-01
AA-AA-000-0000,Site,kri0003,131,14,5246,0.0026687,-0.400887893,0,2018-06-01
AA-AA-000-0000,Site,kri0003,41,4,1507,0.00265428,-0.217404292,0,2018-06-01
AA-AA-000-0000,Site,kri0003,86,41,15968,0.002567635,-0.757348306,0,2018-06-01
AA-AA-000-0000,Site,kri0003,180,2,780,0.002564103,-0.167833026,0,2018-06-01
AA-AA-000-0000,Site,kri0003,27,8,3167,0.00252605,-0.347899423,0,2018-06-01
AA-AA-000-0000,Site,kri0003,22,9,3570,0.002521008,-0.370738333,0,2018-06-01
AA-AA-000-0000,Site,kri0003,139,110,43704,0.002516932,-1.301027116,0,2018-06-01
AA-AA-000-0000,Site,kri0003,64,7,2833,0.002470879,-0.34236458,0,2018-06-01
AA-AA-000-0000,Site,kri0003,138,12,4913,0.002442499,-0.459880949,0,2018-06-01
AA-AA-000-0000,Site,kri0003,70,5,2146,0.002329916,-0.327598706,0,2018-06-01
AA-AA-000-0000,Site,kri0003,141,21,9602,0.002187044,-0.756469914,0,2018-06-01
AA-AA-000-0000,Site,kri0003,144,6,2949,0.002034588,-0.456783534,0,2018-06-01
AA-AA-000-0000,Site,kri0003,137,12,5984,0.002005348,-0.660943168,0,2018-06-01
AA-AA-000-0000,Site,kri0003,61,27,13980,0.00193133,-1.049934709,0,2018-06-01
AA-AA-000-0000,Site,kri0003,133,7,3881,0.001803659,-0.589279064,0,2018-06-01
AA-AA-000-0000,Site,kri0003,106,5,2881,0.001735509,-0.524310075,0,2018-06-01
AA-AA-000-0000,Site,kri0003,58,25,15101,0.00165552,-1.244972888,0,2018-06-01
AA-AA-000-0000,Site,kri0003,5,46,31992,0.001437859,-1.988690873,0,2018-06-01
AA-AA-000-0000,Site,kri0003,152,8,5572,0.00143575,-0.830664659,0,2018-06-01
AA-AA-000-0000,Site,kri0003,123,1,705,0.00141844,-0.297555971,0,2018-06-01
AA-AA-000-0000,Site,kri0003,57,2,1413,0.001415428,-0.42176866,0,2018-06-01
AA-AA-000-0000,Site,kri0003,72,1,744,0.001344086,-0.31487579,0,2018-06-01
AA-AA-000-0000,Site,kri0003,126,1,792,0.001262626,-0.335274007,0,2018-06-01
AA-AA-000-0000,Site,kri0003,120,3,2406,0.001246883,-0.587869405,0,2018-06-01
AA-AA-000-0000,Site,kri0003,103,4,3256,0.001228501,-0.688630823,0,2018-06-01
AA-AA-000-0000,Site,kri0003,59,7,6053,0.001156451,-0.964351387,0,2018-06-01
AA-AA-000-0000,Site,kri0003,164,6,5193,0.001155402,-0.89356463,0,2018-06-01
AA-AA-000-0000,Site,kri0003,176,4,3536,0.001131222,-0.743871361,0,2018-06-01
AA-AA-000-0000,Site,kri0003,118,15,13401,0.001119319,-1.454389682,0,2018-06-01
AA-AA-000-0000,Site,kri0003,80,5,4575,0.001092896,-0.857890075,0,2018-06-01
AA-AA-000-0000,Site,kri0003,91,13,12408,0.001047711,-1.435653321,0,2018-06-01
AA-AA-000-0000,Site,kri0003,56,17,19049,0.000892435,-1.876051066,0,2018-06-01
AA-AA-000-0000,Site,kri0003,69,8,9175,0.000871935,-1.310909966,0,2018-06-01
AA-AA-000-0000,Site,kri0003,163,2,2387,0.000837872,-0.676195218,0,2018-06-01
AA-AA-000-0000,Site,kri0003,147,3,3883,0.000772599,-0.880892948,0,2018-06-01
AA-AA-000-0000,Site,kri0003,156,5,6832,0.00073185,-1.183737831,0,2018-06-01
AA-AA-000-0000,Site,kri0003,18,1,1430,0.000699301,-0.547147532,0,2018-06-01
AA-AA-000-0000,Site,kri0003,97,2,3717,0.000538068,-0.92672283,0,2018-06-01
AA-AA-000-0000,Site,kri0003,151,1,2480,0.000403226,-0.787433915,0,2018-06-01
AA-AA-000-0000,Site,kri0003,94,9,26286,0.000342388,-2.60834744,0,2018-06-01
AA-AA-000-0000,Site,kri0003,128,1,3213,0.000311236,-0.919934221,0,2018-06-01
AA-AA-000-0000,Site,kri0003,177,1,3792,0.000263713,-1.012666737,0,2018-06-01
AA-AA-000-0000,Site,kri0003,121,1,4670,0.000214133,-1.139174928,0,2018-06-01
AA-AA-000-0000,Site,kri0003,4,1,6566,0.0001523,-1.373502402,0,2018-06-01
AA-AA-000-0000,Site,kri0003,142,0,2831,0,-0.938640999,0,2018-06-01
AA-AA-000-0000,Site,kri0003,124,0,2751,0,-0.925283633,0,2018-06-01
AA-AA-000-0000,Site,kri0003,188,0,2117,0,-0.811689661,0,2018-06-01
AA-AA-000-0000,Site,kri0003,115,0,1757,0,-0.739461327,0,2018-06-01
AA-AA-000-0000,Site,kri0003,82,0,1422,0,-0.665241575,0,2018-06-01
AA-AA-000-0000,Site,kri0003,66,0,796,0,-0.497721176,0,2018-06-01
AA-AA-000-0000,Site,kri0003,46,0,738,0,-0.479245194,0,2018-06-01
AA-AA-000-0000,Site,kri0003,12,0,723,0,-0.474349813,0,2018-06-01
AA-AA-000-0000,Site,kri0003,33,0,713,0,-0.471057963,0,2018-06-01
AA-AA-000-0000,Site,kri0003,42,0,702,0,-0.467410152,0,2018-06-01
AA-AA-000-0000,Site,kri0003,159,0,629,0,-0.442440534,0,2018-06-01
AA-AA-000-0000,Site,kri0003,48,0,595,0,-0.430316568,0,2018-06-01
AA-AA-000-0000,Site,kri0004,145,1,53,0.018867925,3.078492971,2,2018-06-01
AA-AA-000-0000,Site,kri0004,20,4,720,0.005555556,3.134008065,2,2018-06-01
AA-AA-000-0000,Site,kri0004,186,11,3396,0.003239105,3.702797742,2,2018-06-01
AA-AA-000-0000,Site,kri0004,173,48,20748,0.002313476,6.087002367,2,2018-06-01
AA-AA-000-0000,Site,kri0004,158,3,744,0.004032258,2.230532977,0,2018-06-01
AA-AA-000-0000,Site,kri0004,159,2,629,0.00317965,1.559288866,0,2018-06-01
AA-AA-000-0000,Site,kri0004,72,2,744,0.002688172,1.387638522,0,2018-06-01
AA-AA-000-0000,Site,kri0004,31,2,858,0.002331002,1.249627327,0,2018-06-01
AA-AA-000-0000,Site,kri0004,165,1,441,0.002267574,0.865268874,0,2018-06-01
AA-AA-000-0000,Site,kri0004,162,3,1430,0.002097902,1.410600844,0,2018-06-01
AA-AA-000-0000,Site,kri0004,3,3,1441,0.002081888,1.402039108,0,2018-06-01
AA-AA-000-0000,Site,kri0004,114,10,4976,0.002009646,2.488201903,0,2018-06-01
AA-AA-000-0000,Site,kri0004,111,3,1633,0.00183711,1.265105554,0,2018-06-01
AA-AA-000-0000,Site,kri0004,7,14,7678,0.001823392,2.715565418,0,2018-06-01
AA-AA-000-0000,Site,kri0004,26,9,4966,0.001812324,2.166002654,0,2018-06-01
AA-AA-000-0000,Site,kri0004,68,5,2852,0.001753156,1.568812558,0,2018-06-01
AA-AA-000-0000,Site,kri0004,73,5,2873,0.001740341,1.558785948,0,2018-06-01
AA-AA-000-0000,Site,kri0004,75,13,7957,0.001633782,2.375601789,0,2018-06-01
AA-AA-000-0000,Site,kri0004,80,7,4575,0.001530055,1.640030513,0,2018-06-01
AA-AA-000-0000,Site,kri0004,34,10,6842,0.001461561,1.875359371,0,2018-06-01
AA-AA-000-0000,Site,kri0004,176,5,3536,0.001414027,1.283197999,0,2018-06-01
AA-AA-000-0000,Site,kri0004,49,4,2884,0.001386963,1.125454871,0,2018-06-01
AA-AA-000-0000,Site,kri0004,12,1,723,0.001383126,0.561135538,0,2018-06-01
AA-AA-000-0000,Site,kri0004,175,1,723,0.001383126,0.561135538,0,2018-06-01
AA-AA-000-0000,Site,kri0004,105,3,2285,0.00131291,0.92039838,0,2018-06-01
AA-AA-000-0000,Site,kri0004,28,3,2286,0.001312336,0.919968428,0,2018-06-01
AA-AA-000-0000,Site,kri0004,14,1,770,0.001298701,0.525226298,0,2018-06-01
AA-AA-000-0000,Site,kri0004,126,1,792,0.001262626,0.509335174,0,2018-06-01
AA-AA-000-0000,Site,kri0004,45,1,797,0.001254705,0.505799067,0,2018-06-01
AA-AA-000-0000,Site,kri0004,157,7,5594,0.001251341,1.334230966,0,2018-06-01
AA-AA-000-0000,Site,kri0004,183,2,1666,0.00120048,0.680398719,0,2018-06-01
AA-AA-000-0000,Site,kri0004,9,2,1691,0.001182732,0.668705094,0,2018-06-01
AA-AA-000-0000,Site,kri0004,44,4,3534,0.001131862,0.897182292,0,2018-06-01
AA-AA-000-0000,Site,kri0004,116,2,1821,0.001098298,0.611094494,0,2018-06-01
AA-AA-000-0000,Site,kri0004,89,4,3674,0.001088732,0.854675573,0,2018-06-01
AA-AA-000-0000,Site,kri0004,142,3,2831,0.001059696,0.714723741,0,2018-06-01
AA-AA-000-0000,Site,kri0004,135,4,3890,0.001028278,0.792752516,0,2018-06-01
AA-AA-000-0000,Site,kri0004,156,7,6832,0.00102459,1.043590968,0,2018-06-01
AA-AA-000-0000,Site,kri0004,104,7,6910,0.001013025,1.027427606,0,2018-06-01
AA-AA-000-0000,Site,kri0004,25,2,2034,0.000983284,0.526588858,0,2018-06-01
AA-AA-000-0000,Site,kri0004,130,2,2040,0.000980392,0.524361831,0,2018-06-01
AA-AA-000-0000,Site,kri0004,188,2,2117,0.000944733,0.496444643,0,2018-06-01
AA-AA-000-0000,Site,kri0004,70,2,2146,0.000931966,0.486236106,0,2018-06-01
AA-AA-000-0000,Site,kri0004,103,3,3256,0.000921376,0.585034149,0,2018-06-01
AA-AA-000-0000,Site,kri0004,84,2,2214,0.000903342,0.462914036,0,2018-06-01
AA-AA-000-0000,Site,kri0004,122,6,6948,0.000863558,0.743808471,0,2018-06-01
AA-AA-000-0000,Site,kri0004,101,2,2358,0.000848176,0.416142093,0,2018-06-01
AA-AA-000-0000,Site,kri0004,161,2,2413,0.000828844,0.399133516,0,2018-06-01
AA-AA-000-0000,Site,kri0004,153,3,3637,0.000824856,0.484487382,0,2018-06-01
AA-AA-000-0000,Site,kri0004,184,3,3704,0.000809935,0.468052151,0,2018-06-01
AA-AA-000-0000,Site,kri0004,63,6,7931,0.000756525,0.575535737,0,2018-06-01
AA-AA-000-0000,Site,kri0004,124,2,2751,0.000727008,0.303370401,0,2018-06-01
AA-AA-000-0000,Site,kri0004,17,7,9809,0.00071363,0.54238677,0,2018-06-01
AA-AA-000-0000,Site,kri0004,57,1,1413,0.000707714,0.200745002,0,2018-06-01
AA-AA-000-0000,Site,kri0004,100,1,1425,0.000701754,0.19642323,0,2018-06-01
AA-AA-000-0000,Site,kri0004,129,1,1493,0.000669792,0.172661386,0,2018-06-01
AA-AA-000-0000,Site,kri0004,67,5,7627,0.000655566,0.361684104,0,2018-06-01
AA-AA-000-0000,Site,kri0004,16,1,1536,0.000651042,0.158234588,0,2018-06-01
AA-AA-000-0000,Site,kri0004,39,2,3119,0.000641231,0.212886089,0,2018-06-01
AA-AA-000-0000,Site,kri0004,50,4,6531,0.000612464,0.254605298,0,2018-06-01
AA-AA-000-0000,Site,kri0004,54,8,13479,0.000593516,0.315192293,0,2018-06-01
AA-AA-000-0000,Site,kri0004,179,2,3387,0.000590493,0.153954424,0,2018-06-01
AA-AA-000-0000,Site,kri0004,185,1,1695,0.000589971,0.108415788,0,2018-06-01
AA-AA-000-0000,Site,kri0004,56,11,19049,0.000577458,0.323745156,0,2018-06-01
AA-AA-000-0000,Site,kri0004,115,1,1757,0.000569152,0.090317811,0,2018-06-01
AA-AA-000-0000,Site,kri0004,160,3,5547,0.000540833,0.111986652,0,2018-06-01
AA-AA-000-0000,Site,kri0004,15,2,3720,0.000537634,0.087223182,0,2018-06-01
AA-AA-000-0000,Site,kri0004,5,17,31992,0.000531383,0.23008054,0,2018-06-01
AA-AA-000-0000,Site,kri0004,127,2,3779,0.000529241,0.07604872,0,2018-06-01
AA-AA-000-0000,Site,kri0004,30,3,5749,0.00052183,0.080880792,0,2018-06-01
AA-AA-000-0000,Site,kri0004,35,2,3921,0.000510074,0.049871111,0,2018-06-01
AA-AA-000-0000,Site,kri0004,174,2,3944,0.000507099,0.045722273,0,2018-06-01
AA-AA-000-0000,Site,kri0004,61,7,13980,0.000500715,0.06872763,0,2018-06-01
AA-AA-000-0000,Site,kri0004,172,11,22818,0.000482076,0.023069539,0,2018-06-01
AA-AA-000-0000,Site,kri0004,143,10,20902,0.000478423,0.009939252,0,2018-06-01
AA-AA-000-0000,Site,kri0004,181,1,2183,0.000458085,-0.018634974,0,2018-06-01
AA-AA-000-0000,Site,kri0004,19,1,2209,0.000452694,-0.024571766,0,2018-06-01
AA-AA-000-0000,Site,kri0004,81,1,2292,0.0004363,-0.043073213,0,2018-06-01
AA-AA-000-0000,Site,kri0004,189,10,23364,0.000428009,-0.166660081,0,2018-06-01
AA-AA-000-0000,Site,kri0004,163,1,2387,0.000418936,-0.063461653,0,2018-06-01
AA-AA-000-0000,Site,kri0004,43,10,24166,0.000413805,-0.220263705,0,2018-06-01
AA-AA-000-0000,Site,kri0004,102,1,2455,0.000407332,-0.077577992,0,2018-06-01
AA-AA-000-0000,Site,kri0004,190,2,5226,0.000382702,-0.15412373,0,2018-06-01
AA-AA-000-0000,Site,kri0004,140,17,50949,0.000333667,-0.735697586,0,2018-06-01
AA-AA-000-0000,Site,kri0004,141,3,9602,0.000312435,-0.367217031,0,2018-06-01
AA-AA-000-0000,Site,kri0004,128,1,3213,0.000311236,-0.213983888,0,2018-06-01
AA-AA-000-0000,Site,kri0004,76,3,9840,0.000304878,-0.388974685,0,2018-06-01
AA-AA-000-0000,Site,kri0004,11,2,6784,0.000294811,-0.34203635,0,2018-06-01
AA-AA-000-0000,Site,kri0004,97,1,3717,0.000269034,-0.28930971,0,2018-06-01
AA-AA-000-0000,Site,kri0004,177,1,3792,0.000263713,-0.299747371,0,2018-06-01
AA-AA-000-0000,Site,kri0004,133,1,3881,0.000257666,-0.311906402,0,2018-06-01
AA-AA-000-0000,Site,kri0004,187,1,3910,0.000255754,-0.315816986,0,2018-06-01
AA-AA-000-0000,Site,kri0004,71,2,7865,0.000254291,-0.450899527,0,2018-06-01
AA-AA-000-0000,Site,kri0004,77,3,13320,0.000225225,-0.663914931,0,2018-06-01
AA-AA-000-0000,Site,kri0004,69,2,9175,0.000217984,-0.566962534,0,2018-06-01
AA-AA-000-0000,Site,kri0004,10,3,13774,0.000217802,-0.69516559,0,2018-06-01
AA-AA-000-0000,Site,kri0004,134,1,4824,0.000207297,-0.428172285,0,2018-06-01
AA-AA-000-0000,Site,kri0004,138,1,4913,0.000203542,-0.438155582,0,2018-06-01
AA-AA-000-0000,Site,kri0004,62,5,24569,0.000203508,-0.97994485,0,2018-06-01
AA-AA-000-0000,Site,kri0004,13,1,5129,0.00019497,-0.461797741,0,2018-06-01
AA-AA-000-0000,Site,kri0004,86,3,15968,0.000187876,-0.835428185,0,2018-06-01
AA-AA-000-0000,Site,kri0004,92,2,10653,0.000187741,-0.682690691,0,2018-06-01
AA-AA-000-0000,Site,kri0004,152,1,5572,0.000179469,-0.507930534,0,2018-06-01
AA-AA-000-0000,Site,kri0004,137,1,5984,0.000167112,-0.548350225,0,2018-06-01
AA-AA-000-0000,Site,kri0004,146,1,6195,0.000161421,-0.568233905,0,2018-06-01
AA-AA-000-0000,Site,kri0004,91,2,12408,0.000161186,-0.804787323,0,2018-06-01
AA-AA-000-0000,Site,kri0004,8,3,18655,0.000160815,-0.987963791,0,2018-06-01
AA-AA-000-0000,Site,kri0004,139,7,43704,0.000160168,-1.515288567,0,2018-06-01
AA-AA-000-0000,Site,kri0004,166,2,14349,0.000139383,-0.925496706,0,2018-06-01
AA-AA-000-0000,Site,kri0004,170,3,21878,0.000137124,-1.150474122,0,2018-06-01
AA-AA-000-0000,Site,kri0004,58,2,15101,0.000132442,-0.969048908,0,2018-06-01
AA-AA-000-0000,Site,kri0004,155,1,7803,0.000128156,-0.705288156,0,2018-06-01
AA-AA-000-0000,Site,kri0004,51,1,7886,0.000126807,-0.711783183,0,2018-06-01
AA-AA-000-0000,Site,kri0004,94,3,26286,0.000114129,-1.346772856,0,2018-06-01
AA-AA-000-0000,Site,kri0004,85,1,10519,9.51E-05,-0.896911411,0,2018-06-01
AA-AA-000-0000,Site,kri0004,167,1,10875,9.20E-05,-0.91942385,0,2018-06-01
AA-AA-000-0000,Site,kri0004,118,0,13401,0,-1.265369951,0,2018-06-01
AA-AA-000-0000,Site,kri0004,149,0,7453,0,-0.943657669,0,2018-06-01
AA-AA-000-0000,Site,kri0004,4,0,6566,0,-0.885725917,0,2018-06-01
AA-AA-000-0000,Site,kri0004,113,0,6174,0,-0.858879478,0,2018-06-01
AA-AA-000-0000,Site,kri0004,59,0,6053,0,-0.850421537,0,2018-06-01
AA-AA-000-0000,Site,kri0004,131,0,5246,0,-0.791704396,0,2018-06-01
AA-AA-000-0000,Site,kri0004,164,0,5193,0,-0.787694974,0,2018-06-01
AA-AA-000-0000,Site,kri0004,83,0,4736,0,-0.75223712,0,2018-06-01
AA-AA-000-0000,Site,kri0004,29,0,4702,0,-0.74953208,0,2018-06-01
AA-AA-000-0000,Site,kri0004,121,0,4670,0,-0.746977213,0,2018-06-01
AA-AA-000-0000,Site,kri0004,23,0,4161,0,-0.705095221,0,2018-06-01
AA-AA-000-0000,Site,kri0004,147,0,3883,0,-0.681134077,0,2018-06-01
AA-AA-000-0000,Site,kri0004,22,0,3570,0,-0.653105019,0,2018-06-01
AA-AA-000-0000,Site,kri0004,109,0,3422,0,-0.639423975,0,2018-06-01
AA-AA-000-0000,Site,kri0004,27,0,3167,0,-0.61513855,0,2018-06-01
AA-AA-000-0000,Site,kri0004,96,0,3019,0,-0.600593282,0,2018-06-01
AA-AA-000-0000,Site,kri0004,144,0,2949,0,-0.593589622,0,2018-06-01
AA-AA-000-0000,Site,kri0004,106,0,2881,0,-0.586706017,0,2018-06-01
AA-AA-000-0000,Site,kri0004,64,0,2833,0,-0.581797969,0,2018-06-01
AA-AA-000-0000,Site,kri0004,47,0,2658,0,-0.563542146,0,2018-06-01
AA-AA-000-0000,Site,kri0004,151,0,2480,0,-0.544345646,0,2018-06-01
AA-AA-000-0000,Site,kri0004,60,0,2431,0,-0.538941209,0,2018-06-01
AA-AA-000-0000,Site,kri0004,120,0,2406,0,-0.536162857,0,2018-06-01
AA-AA-000-0000,Site,kri0004,53,0,2217,0,-0.514673444,0,2018-06-01
AA-AA-000-0000,Site,kri0004,107,0,2115,0,-0.50269446,0,2018-06-01
AA-AA-000-0000,Site,kri0004,32,0,2110,0,-0.502099907,0,2018-06-01
AA-AA-000-0000,Site,kri0004,136,0,1843,0,-0.469257887,0,2018-06-01
AA-AA-000-0000,Site,kri0004,112,0,1691,0,-0.449490707,0,2018-06-01
AA-AA-000-0000,Site,kri0004,150,0,1647,0,-0.443604265,0,2018-06-01
AA-AA-000-0000,Site,kri0004,40,0,1604,0,-0.43777514,0,2018-06-01
AA-AA-000-0000,Site,kri0004,119,0,1570,0,-0.433110527,0,2018-06-01
