StudyID,MetricID,Threshold,Numerator,Denominator,LogDenominator,SnapshotDate
AA-AA-000-0000,kri0012,-3,0.221442628,21.264,3.057015502,2023-05-01
AA-AA-000-0000,kri0012,-3,0.361040872,21.86,3.084658483,2023-05-01
AA-AA-000-0000,kri0012,-3,0.502420682,22.456,3.111557839,2023-05-01
AA-AA-000-0000,kri0012,-3,0.645511582,23.052,3.137752534,2023-05-01
AA-AA-000-0000,kri0012,-3,0.790247627,23.648,3.163278545,2023-05-01
AA-AA-000-0000,kri0012,-3,0.936566998,24.244,3.188169164,2023-05-01
AA-AA-000-0000,kri0012,-3,1.084411657,24.84,3.212455257,2023-05-01
AA-AA-000-0000,kri0012,-3,1.233727024,25.436,3.236165493,2023-05-01
AA-AA-000-0000,kri0012,-3,1.384461702,26.032,3.25932655,2023-05-01
AA-AA-000-0000,kri0012,-3,1.536567218,26.628,3.281963294,2023-05-01
AA-AA-000-0000,kri0012,-3,1.689997795,27.224,3.304098937,2023-05-01
AA-AA-000-0000,kri0012,-3,1.844710152,27.82,3.325755186,2023-05-01
AA-AA-000-0000,kri0012,-3,2.00066331,28.416,3.346952367,2023-05-01
AA-AA-000-0000,kri0012,-3,2.157818433,29.012,3.367709538,2023-05-01
AA-AA-000-0000,kri0012,-3,2.316138665,29.608,3.388044595,2023-05-01
AA-AA-000-0000,kri0012,-3,2.475588999,30.204,3.407974366,2023-05-01
AA-AA-000-0000,kri0012,-3,2.636136145,30.8,3.42751469,2023-05-01
AA-AA-000-0000,kri0012,-3,2.797748416,31.396,3.446680496,2023-05-01
AA-AA-000-0000,kri0012,-3,2.960395623,31.992,3.465485872,2023-05-01
AA-AA-000-0000,kri0012,-3,3.124048977,32.588,3.483944122,2023-05-01
AA-AA-000-0000,kri0012,-3,3.288680997,33.184,3.502067832,2023-05-01
AA-AA-000-0000,kri0012,-3,3.454265433,33.78,3.519868911,2023-05-01
AA-AA-000-0000,kri0012,-3,3.620777187,34.376,3.537358646,2023-05-01
AA-AA-000-0000,kri0012,-3,3.788192246,34.972,3.554547741,2023-05-01
AA-AA-000-0000,kri0012,-3,3.956487612,35.568,3.571446357,2023-05-01
AA-AA-000-0000,kri0012,-3,4.125641251,36.164,3.588064149,2023-05-01
AA-AA-000-0000,kri0012,-3,4.29563203,36.76,3.604410297,2023-05-01
AA-AA-000-0000,kri0012,-3,4.46643967,37.356,3.620493541,2023-05-01
AA-AA-000-0000,kri0012,-3,4.638044699,37.952,3.636322203,2023-05-01
AA-AA-000-0000,kri0012,-3,4.810428405,38.548,3.651904218,2023-05-01
AA-AA-000-0000,kri0012,-3,4.983572798,39.144,3.667247154,2023-05-01
AA-AA-000-0000,kri0012,-3,5.157460569,39.74,3.682358237,2023-05-01
AA-AA-000-0000,kri0012,-3,5.332075056,40.336,3.69724437,2023-05-01
AA-AA-000-0000,kri0012,-3,5.50740021,40.932,3.711912153,2023-05-01
AA-AA-000-0000,kri0012,-3,5.683420565,41.528,3.726367899,2023-05-01
AA-AA-000-0000,kri0012,-3,5.860121208,42.124,3.74061765,2023-05-01
AA-AA-000-0000,kri0012,-3,6.03748775,42.72,3.754667195,2023-05-01
AA-AA-000-0000,kri0012,-3,6.215506305,43.316,3.768522082,2023-05-01
AA-AA-000-0000,kri0012,-3,6.39416346,43.912,3.782187631,2023-05-01
AA-AA-000-0000,kri0012,-3,6.573446257,44.508,3.795668948,2023-05-01
AA-AA-000-0000,kri0012,-3,6.753342171,45.104,3.808970934,2023-05-01
AA-AA-000-0000,kri0012,-3,6.933839089,45.7,3.822098298,2023-05-01
AA-AA-000-0000,kri0012,-3,7.114925291,46.296,3.835055564,2023-05-01
AA-AA-000-0000,kri0012,-3,7.296589434,46.892,3.847847085,2023-05-01
AA-AA-000-0000,kri0012,-3,7.478820533,47.488,3.860477048,2023-05-01
AA-AA-000-0000,kri0012,-3,7.661607949,48.084,3.872949481,2023-05-01
AA-AA-000-0000,kri0012,-3,7.844941369,48.68,3.885268268,2023-05-01
AA-AA-000-0000,kri0012,-3,8.028810796,49.276,3.897437147,2023-05-01
AA-AA-000-0000,kri0012,-3,8.213206534,49.872,3.909459723,2023-05-01
AA-AA-000-0000,kri0012,-3,8.398119176,50.468,3.921339472,2023-05-01
AA-AA-000-0000,kri0012,-3,8.583539593,51.064,3.933079748,2023-05-01
AA-AA-000-0000,kri0012,-3,8.76945892,51.66,3.944683788,2023-05-01
AA-AA-000-0000,kri0012,-3,8.955868548,52.256,3.956154717,2023-05-01
AA-AA-000-0000,kri0012,-3,9.142760112,52.852,3.967495555,2023-05-01
AA-AA-000-0000,kri0012,-3,9.330125483,53.448,3.978709219,2023-05-01
AA-AA-000-0000,kri0012,-3,9.517956756,54.044,3.98979853,2023-05-01
AA-AA-000-0000,kri0012,-3,9.706246247,54.64,4.000766215,2023-05-01
AA-AA-000-0000,kri0012,-3,9.894986478,55.236,4.011614915,2023-05-01
AA-AA-000-0000,kri0012,-3,10.08417017,55.832,4.022347182,2023-05-01
AA-AA-000-0000,kri0012,-3,10.27379025,56.428,4.032965489,2023-05-01
AA-AA-000-0000,kri0012,-3,10.46383981,57.024,4.043472232,2023-05-01
AA-AA-000-0000,kri0012,-3,10.65431215,57.62,4.05386973,2023-05-01
AA-AA-000-0000,kri0012,-3,10.84520071,58.216,4.064160231,2023-05-01
AA-AA-000-0000,kri0012,-3,11.03649912,58.812,4.074345916,2023-05-01
AA-AA-000-0000,kri0012,-3,11.22820117,59.408,4.084428897,2023-05-01
AA-AA-000-0000,kri0012,-3,11.4203008,60.004,4.094411227,2023-05-01
AA-AA-000-0000,kri0012,-3,11.61279209,60.6,4.104294893,2023-05-01
AA-AA-000-0000,kri0012,-3,11.80566929,61.196,4.114081828,2023-05-01
AA-AA-000-0000,kri0012,-3,11.99892678,61.792,4.123773906,2023-05-01
AA-AA-000-0000,kri0012,-3,12.19255905,62.388,4.133372949,2023-05-01
AA-AA-000-0000,kri0012,-3,12.38656076,62.984,4.142880726,2023-05-01
AA-AA-000-0000,kri0012,-3,12.58092667,63.58,4.152298955,2023-05-01
AA-AA-000-0000,kri0012,-3,12.77565167,64.176,4.161629309,2023-05-01
AA-AA-000-0000,kri0012,-3,12.97073078,64.772,4.170873411,2023-05-01
AA-AA-000-0000,kri0012,-3,13.16615911,65.368,4.180032842,2023-05-01
AA-AA-000-0000,kri0012,-3,13.3619319,65.964,4.189109139,2023-05-01
AA-AA-000-0000,kri0012,-3,13.5580445,66.56,4.198103797,2023-05-01
AA-AA-000-0000,kri0012,-3,13.75449234,67.156,4.207018271,2023-05-01
AA-AA-000-0000,kri0012,-3,13.95127098,67.752,4.21585398,2023-05-01
AA-AA-000-0000,kri0012,-3,14.14837606,68.348,4.224612302,2023-05-01
AA-AA-000-0000,kri0012,-3,14.34580332,68.944,4.233294581,2023-05-01
AA-AA-000-0000,kri0012,-3,14.54354859,69.54,4.241902127,2023-05-01
AA-AA-000-0000,kri0012,-3,14.74160779,70.136,4.250436214,2023-05-01
AA-AA-000-0000,kri0012,-3,14.93997692,70.732,4.258898087,2023-05-01
AA-AA-000-0000,kri0012,-3,15.13865209,71.328,4.267288957,2023-05-01
AA-AA-000-0000,kri0012,-3,15.33762946,71.924,4.275610006,2023-05-01
AA-AA-000-0000,kri0012,-3,15.53690527,72.52,4.283862386,2023-05-01
AA-AA-000-0000,kri0012,-3,15.73647587,73.116,4.292047221,2023-05-01
AA-AA-000-0000,kri0012,-3,15.93633765,73.712,4.300165608,2023-05-01
AA-AA-000-0000,kri0012,-3,16.1364871,74.308,4.308218618,2023-05-01
AA-AA-000-0000,kri0012,-3,16.33692074,74.904,4.316207294,2023-05-01
AA-AA-000-0000,kri0012,-3,16.53763521,75.5,4.324132656,2023-05-01
AA-AA-000-0000,kri0012,-3,16.73862717,76.096,4.331995701,2023-05-01
AA-AA-000-0000,kri0012,-3,16.93989338,76.692,4.3397974,2023-05-01
AA-AA-000-0000,kri0012,-3,17.14143065,77.288,4.347538704,2023-05-01
AA-AA-000-0000,kri0012,-3,17.34323585,77.884,4.35522054,2023-05-01
AA-AA-000-0000,kri0012,-3,17.5453059,78.48,4.362843815,2023-05-01
AA-AA-000-0000,kri0012,-3,17.7476378,79.076,4.370409415,2023-05-01
AA-AA-000-0000,kri0012,-3,17.95022859,79.672,4.377918207,2023-05-01
AA-AA-000-0000,kri0012,-3,18.15307537,80.268,4.385371036,2023-05-01
AA-AA-000-0000,kri0012,-3,18.35617529,80.864,4.392768731,2023-05-01
AA-AA-000-0000,kri0012,-3,18.55952557,81.46,4.400112102,2023-05-01
AA-AA-000-0000,kri0012,-3,18.76312346,82.056,4.407401941,2023-05-01
AA-AA-000-0000,kri0012,-3,18.96696626,82.652,4.414639022,2023-05-01
AA-AA-000-0000,kri0012,-3,19.17105133,83.248,4.421824105,2023-05-01
AA-AA-000-0000,kri0012,-3,19.37537608,83.844,4.428957929,2023-05-01
AA-AA-000-0000,kri0012,-3,19.57993796,84.44,4.436041223,2023-05-01
AA-AA-000-0000,kri0012,-3,19.78473445,85.036,4.443074696,2023-05-01
AA-AA-000-0000,kri0012,-3,19.98976309,85.632,4.450059045,2023-05-01
AA-AA-000-0000,kri0012,-3,20.19502147,86.228,4.456994951,2023-05-01
AA-AA-000-0000,kri0012,-3,20.40050721,86.824,4.463883081,2023-05-01
AA-AA-000-0000,kri0012,-3,20.60621797,87.42,4.470724089,2023-05-01
AA-AA-000-0000,kri0012,-3,20.81215146,88.016,4.477518616,2023-05-01
AA-AA-000-0000,kri0012,-3,21.01830541,88.612,4.484267289,2023-05-01
AA-AA-000-0000,kri0012,-3,21.2246776,89.208,4.490970722,2023-05-01
AA-AA-000-0000,kri0012,-3,21.43126585,89.804,4.497629518,2023-05-01
AA-AA-000-0000,kri0012,-3,21.63806802,90.4,4.504244267,2023-05-01
AA-AA-000-0000,kri0012,-3,21.84508199,90.996,4.51081555,2023-05-01
AA-AA-000-0000,kri0012,-3,22.05230569,91.592,4.517343932,2023-05-01
AA-AA-000-0000,kri0012,-3,22.25973706,92.188,4.52382997,2023-05-01
AA-AA-000-0000,kri0012,-3,22.4673741,92.784,4.530274211,2023-05-01
AA-AA-000-0000,kri0012,-3,22.67521484,93.38,4.53667719,2023-05-01
AA-AA-000-0000,kri0012,-3,22.88325732,93.976,4.543039431,2023-05-01
AA-AA-000-0000,kri0012,-3,23.09149962,94.572,4.549361449,2023-05-01
AA-AA-000-0000,kri0012,-3,23.29993987,95.168,4.555643751,2023-05-01
AA-AA-000-0000,kri0012,-3,23.50857621,95.764,4.561886831,2023-05-01
AA-AA-000-0000,kri0012,-3,23.7174068,96.36,4.568091178,2023-05-01
AA-AA-000-0000,kri0012,-3,23.92642985,96.956,4.574257267,2023-05-01
AA-AA-000-0000,kri0012,-3,24.13564358,97.552,4.580385569,2023-05-01
AA-AA-000-0000,kri0012,-3,24.34504626,98.148,4.586476544,2023-05-01
AA-AA-000-0000,kri0012,-3,24.55463616,98.744,4.592530642,2023-05-01
AA-AA-000-0000,kri0012,-3,24.76441159,99.34,4.59854831,2023-05-01
AA-AA-000-0000,kri0012,-3,24.97437088,99.936,4.604529981,2023-05-01
AA-AA-000-0000,kri0012,-3,25.1845124,100.532,4.610476085,2023-05-01
AA-AA-000-0000,kri0012,-3,25.39483451,101.128,4.616387041,2023-05-01
AA-AA-000-0000,kri0012,-3,25.60533564,101.724,4.622263263,2023-05-01
AA-AA-000-0000,kri0012,-3,25.8160142,102.32,4.628105157,2023-05-01
AA-AA-000-0000,kri0012,-3,26.02686865,102.916,4.633913122,2023-05-01
AA-AA-000-0000,kri0012,-3,26.23789747,103.512,4.639687548,2023-05-01
AA-AA-000-0000,kri0012,-3,26.44909914,104.108,4.645428822,2023-05-01
AA-AA-000-0000,kri0012,-3,26.6604722,104.704,4.651137322,2023-05-01
AA-AA-000-0000,kri0012,-3,26.87201517,105.3,4.656813419,2023-05-01
AA-AA-000-0000,kri0012,-3,27.08372661,105.896,4.66245748,2023-05-01
AA-AA-000-0000,kri0012,-3,27.29560512,106.492,4.668069865,2023-05-01
AA-AA-000-0000,kri0012,-3,27.50764927,107.088,4.673650926,2023-05-01
AA-AA-000-0000,kri0012,-3,27.7198577,107.684,4.679201012,2023-05-01
AA-AA-000-0000,kri0012,-3,27.93222905,108.28,4.684720465,2023-05-01
AA-AA-000-0000,kri0012,-3,28.14476196,108.876,4.69020962,2023-05-01
AA-AA-000-0000,kri0012,-3,28.35745511,109.472,4.695668809,2023-05-01
AA-AA-000-0000,kri0012,-3,28.57030721,110.068,4.701098357,2023-05-01
AA-AA-000-0000,kri0012,-3,28.78331695,110.664,4.706498584,2023-05-01
AA-AA-000-0000,kri0012,-3,28.99648307,111.26,4.711869805,2023-05-01
AA-AA-000-0000,kri0012,-3,29.2098043,111.856,4.71721233,2023-05-01
AA-AA-000-0000,kri0012,-3,29.42327943,112.452,4.722526464,2023-05-01
AA-AA-000-0000,kri0012,-3,29.63690721,113.048,4.727812507,2023-05-01
AA-AA-000-0000,kri0012,-3,29.85068645,113.644,4.733070755,2023-05-01
AA-AA-000-0000,kri0012,-3,30.06461595,114.24,4.738301499,2023-05-01
AA-AA-000-0000,kri0012,-3,30.27869455,114.836,4.743505024,2023-05-01
AA-AA-000-0000,kri0012,-3,30.49292107,115.432,4.748681612,2023-05-01
AA-AA-000-0000,kri0012,-3,30.70729439,116.028,4.753831541,2023-05-01
AA-AA-000-0000,kri0012,-3,30.92181336,116.624,4.758955085,2023-05-01
AA-AA-000-0000,kri0012,-3,31.13647688,117.22,4.764052511,2023-05-01
AA-AA-000-0000,kri0012,-3,31.35128384,117.816,4.769124085,2023-05-01
AA-AA-000-0000,kri0012,-3,31.56623316,118.412,4.774170069,2023-05-01
AA-AA-000-0000,kri0012,-3,31.78132375,119.008,4.779190718,2023-05-01
AA-AA-000-0000,kri0012,-3,31.99655457,119.604,4.784186286,2023-05-01
AA-AA-000-0000,kri0012,-3,32.21192456,120.2,4.789157022,2023-05-01
AA-AA-000-0000,kri0012,-3,32.4274327,120.796,4.794103172,2023-05-01
AA-AA-000-0000,kri0012,-3,32.64307795,121.392,4.799024979,2023-05-01
AA-AA-000-0000,kri0012,-3,32.85885932,121.988,4.803922679,2023-05-01
AA-AA-000-0000,kri0012,-3,33.0747758,122.584,4.808796509,2023-05-01
AA-AA-000-0000,kri0012,-3,33.29082641,123.18,4.8136467,2023-05-01
AA-AA-000-0000,kri0012,-3,33.50701018,123.776,4.81847348,2023-05-01
AA-AA-000-0000,kri0012,-3,33.72332614,124.372,4.823277075,2023-05-01
AA-AA-000-0000,kri0012,-3,33.93977336,124.968,4.828057705,2023-05-01
AA-AA-000-0000,kri0012,-3,34.15635089,125.564,4.832815589,2023-05-01
AA-AA-000-0000,kri0012,-3,34.3730578,126.16,4.837550943,2023-05-01
AA-AA-000-0000,kri0012,-3,34.58989318,126.756,4.842263979,2023-05-01
AA-AA-000-0000,kri0012,-3,34.80685612,127.352,4.846954906,2023-05-01
AA-AA-000-0000,kri0012,-3,35.02394573,127.948,4.851623931,2023-05-01
AA-AA-000-0000,kri0012,-3,35.24116113,128.544,4.856271258,2023-05-01
AA-AA-000-0000,kri0012,-3,35.45850144,129.14,4.860897087,2023-05-01
AA-AA-000-0000,kri0012,-3,35.67596579,129.736,4.865501616,2023-05-01
AA-AA-000-0000,kri0012,-3,35.89355334,130.332,4.870085041,2023-05-01
AA-AA-000-0000,kri0012,-3,36.11126324,130.928,4.874647554,2023-05-01
AA-AA-000-0000,kri0012,-3,36.32909466,131.524,4.879189344,2023-05-01
AA-AA-000-0000,kri0012,-3,36.54704676,132.12,4.883710601,2023-05-01
AA-AA-000-0000,kri0012,-3,36.76511874,132.716,4.888211507,2023-05-01
AA-AA-000-0000,kri0012,-3,36.98330978,133.312,4.892692246,2023-05-01
AA-AA-000-0000,kri0012,-3,37.2016191,133.908,4.897152997,2023-05-01
AA-AA-000-0000,kri0012,-3,37.4200459,134.504,4.901593938,2023-05-01
AA-AA-000-0000,kri0012,-3,37.6385894,135.1,4.906015245,2023-05-01
AA-AA-000-0000,kri0012,-3,37.85724882,135.696,4.91041709,2023-05-01
AA-AA-000-0000,kri0012,-3,38.07602342,136.292,4.914799643,2023-05-01
AA-AA-000-0000,kri0012,-3,38.29491243,136.888,4.919163073,2023-05-01
AA-AA-000-0000,kri0012,-3,38.5139151,137.484,4.923507547,2023-05-01
AA-AA-000-0000,kri0012,-3,38.7330307,138.08,4.927833227,2023-05-01
AA-AA-000-0000,kri0012,-3,38.9522585,138.676,4.932140277,2023-05-01
AA-AA-000-0000,kri0012,-3,39.17159778,139.272,4.936428856,2023-05-01
AA-AA-000-0000,kri0012,-3,39.39104781,139.868,4.940699121,2023-05-01
AA-AA-000-0000,kri0012,-3,39.6106079,140.464,4.944951228,2023-05-01
AA-AA-000-0000,kri0012,-3,39.83027734,141.06,4.949185332,2023-05-01
AA-AA-000-0000,kri0012,-3,40.05005544,141.656,4.953401583,2023-05-01
AA-AA-000-0000,kri0012,-3,40.26994151,142.252,4.957600133,2023-05-01
AA-AA-000-0000,kri0012,-3,40.48993489,142.848,4.961781128,2023-05-01
AA-AA-000-0000,kri0012,-3,40.71003489,143.444,4.965944715,2023-05-01
AA-AA-000-0000,kri0012,-3,40.93024085,144.04,4.970091039,2023-05-01
AA-AA-000-0000,kri0012,-3,41.15055212,144.636,4.974220241,2023-05-01
AA-AA-000-0000,kri0012,-3,41.37096805,145.232,4.978332464,2023-05-01
AA-AA-000-0000,kri0012,-3,41.59148798,145.828,4.982427845,2023-05-01
AA-AA-000-0000,kri0012,-3,41.8121113,146.424,4.986506523,2023-05-01
AA-AA-000-0000,kri0012,-3,42.03283736,147.02,4.990568632,2023-05-01
AA-AA-000-0000,kri0012,-3,42.25366553,147.616,4.994614307,2023-05-01
AA-AA-000-0000,kri0012,-3,42.47459522,148.212,4.998643681,2023-05-01
AA-AA-000-0000,kri0012,-3,42.69562579,148.808,5.002656884,2023-05-01
AA-AA-000-0000,kri0012,-3,42.91675665,149.404,5.006654046,2023-05-01
AA-AA-000-0000,kri0012,-3,43.13798719,150,5.010635294,2023-05-01
AA-AA-000-0000,kri0012,-3,43.35931683,150.596,5.014600755,2023-05-01
AA-AA-000-0000,kri0012,-2,0.073666047,9.344,2.234734426,2023-05-01
AA-AA-000-0000,kri0012,-2,0.213654127,9.94,2.296567021,2023-05-01
AA-AA-000-0000,kri0012,-2,0.35751919,10.536,2.354797964,2023-05-01
AA-AA-000-0000,kri0012,-2,0.504936522,11.132,2.409823844,2023-05-01
AA-AA-000-0000,kri0012,-2,0.655624356,11.728,2.461979145,2023-05-01
AA-AA-000-0000,kri0012,-2,0.809336314,12.324,2.511548581,2023-05-01
AA-AA-000-0000,kri0012,-2,0.965855483,12.92,2.558776498,2023-05-01
AA-AA-000-0000,kri0012,-2,1.124989702,13.516,2.603874169,2023-05-01
AA-AA-000-0000,kri0012,-2,1.286567783,14.112,2.647025499,2023-05-01
AA-AA-000-0000,kri0012,-2,1.450436436,14.708,2.688391563,2023-05-01
AA-AA-000-0000,kri0012,-2,1.616457759,15.304,2.728114232,2023-05-01
AA-AA-000-0000,kri0012,-2,1.784507154,15.9,2.766319109,2023-05-01
AA-AA-000-0000,kri0012,-2,1.954471598,16.496,2.803117927,2023-05-01
AA-AA-000-0000,kri0012,-2,2.126248191,17.092,2.838610518,2023-05-01
AA-AA-000-0000,kri0012,-2,2.299742932,17.688,2.872886444,2023-05-01
AA-AA-000-0000,kri0012,-2,2.474869676,18.284,2.90602636,2023-05-01
AA-AA-000-0000,kri0012,-2,2.651549243,18.88,2.938103161,2023-05-01
AA-AA-000-0000,kri0012,-2,2.829708659,19.476,2.969182938,2023-05-01
AA-AA-000-0000,kri0012,-2,3.009280489,20.072,2.999325809,2023-05-01
AA-AA-000-0000,kri0012,-2,3.190202272,20.668,3.02858661,2023-05-01
AA-AA-000-0000,kri0012,-2,3.372416018,21.264,3.057015502,2023-05-01
AA-AA-000-0000,kri0012,-2,3.555867773,21.86,3.084658483,2023-05-01
AA-AA-000-0000,kri0012,-2,3.740507239,22.456,3.111557839,2023-05-01
AA-AA-000-0000,kri0012,-2,3.926287431,23.052,3.137752534,2023-05-01
AA-AA-000-0000,kri0012,-2,4.113164386,23.648,3.163278545,2023-05-01
AA-AA-000-0000,kri0012,-2,4.301096893,24.244,3.188169164,2023-05-01
AA-AA-000-0000,kri0012,-2,4.490046257,24.84,3.212455257,2023-05-01
AA-AA-000-0000,kri0012,-2,4.679976095,25.436,3.236165493,2023-05-01
AA-AA-000-0000,kri0012,-2,4.870852139,26.032,3.25932655,2023-05-01
AA-AA-000-0000,kri0012,-2,5.062642075,26.628,3.281963294,2023-05-01
AA-AA-000-0000,kri0012,-2,5.255315385,27.224,3.304098937,2023-05-01
AA-AA-000-0000,kri0012,-2,5.448843215,27.82,3.325755186,2023-05-01
AA-AA-000-0000,kri0012,-2,5.643198247,28.416,3.346952367,2023-05-01
AA-AA-000-0000,kri0012,-2,5.838354587,29.012,3.367709538,2023-05-01
AA-AA-000-0000,kri0012,-2,6.034287668,29.608,3.388044595,2023-05-01
AA-AA-000-0000,kri0012,-2,6.230974149,30.204,3.407974366,2023-05-01
AA-AA-000-0000,kri0012,-2,6.428391838,30.8,3.42751469,2023-05-01
AA-AA-000-0000,kri0012,-2,6.626519612,31.396,3.446680496,2023-05-01
AA-AA-000-0000,kri0012,-2,6.825337342,31.992,3.465485872,2023-05-01
AA-AA-000-0000,kri0012,-2,7.024825836,32.588,3.483944122,2023-05-01
AA-AA-000-0000,kri0012,-2,7.224966775,33.184,3.502067832,2023-05-01
AA-AA-000-0000,kri0012,-2,7.425742658,33.78,3.519868911,2023-05-01
AA-AA-000-0000,kri0012,-2,7.627136754,34.376,3.537358646,2023-05-01
AA-AA-000-0000,kri0012,-2,7.829133051,34.972,3.554547741,2023-05-01
AA-AA-000-0000,kri0012,-2,8.031716221,35.568,3.571446357,2023-05-01
AA-AA-000-0000,kri0012,-2,8.234871573,36.164,3.588064149,2023-05-01
AA-AA-000-0000,kri0012,-2,8.438585017,36.76,3.604410297,2023-05-01
AA-AA-000-0000,kri0012,-2,8.642843037,37.356,3.620493541,2023-05-01
AA-AA-000-0000,kri0012,-2,8.847632648,37.952,3.636322203,2023-05-01
AA-AA-000-0000,kri0012,-2,9.052941378,38.548,3.651904218,2023-05-01
AA-AA-000-0000,kri0012,-2,9.258757232,39.144,3.667247154,2023-05-01
AA-AA-000-0000,kri0012,-2,9.465068671,39.74,3.682358237,2023-05-01
AA-AA-000-0000,kri0012,-2,9.671864588,40.336,3.69724437,2023-05-01
AA-AA-000-0000,kri0012,-2,9.879134283,40.932,3.711912153,2023-05-01
AA-AA-000-0000,kri0012,-2,10.08686745,41.528,3.726367899,2023-05-01
AA-AA-000-0000,kri0012,-2,10.29505413,42.124,3.74061765,2023-05-01
AA-AA-000-0000,kri0012,-2,10.50368475,42.72,3.754667195,2023-05-01
AA-AA-000-0000,kri0012,-2,10.71275005,43.316,3.768522082,2023-05-01
AA-AA-000-0000,kri0012,-2,10.92224108,43.912,3.782187631,2023-05-01
AA-AA-000-0000,kri0012,-2,11.1321492,44.508,3.795668948,2023-05-01
AA-AA-000-0000,kri0012,-2,11.34246607,45.104,3.808970934,2023-05-01
AA-AA-000-0000,kri0012,-2,11.55318361,45.7,3.822098298,2023-05-01
AA-AA-000-0000,kri0012,-2,11.764294,46.296,3.835055564,2023-05-01
AA-AA-000-0000,kri0012,-2,11.97578969,46.892,3.847847085,2023-05-01
AA-AA-000-0000,kri0012,-2,12.18766335,47.488,3.860477048,2023-05-01
AA-AA-000-0000,kri0012,-2,12.39990788,48.084,3.872949481,2023-05-01
AA-AA-000-0000,kri0012,-2,12.61251642,48.68,3.885268268,2023-05-01
AA-AA-000-0000,kri0012,-2,12.8254823,49.276,3.897437147,2023-05-01
AA-AA-000-0000,kri0012,-2,13.03879905,49.872,3.909459723,2023-05-01
AA-AA-000-0000,kri0012,-2,13.2524604,50.468,3.921339472,2023-05-01
AA-AA-000-0000,kri0012,-2,13.46646027,51.064,3.933079748,2023-05-01
AA-AA-000-0000,kri0012,-2,13.68079275,51.66,3.944683788,2023-05-01
AA-AA-000-0000,kri0012,-2,13.89545209,52.256,3.956154717,2023-05-01
AA-AA-000-0000,kri0012,-2,14.11043273,52.852,3.967495555,2023-05-01
AA-AA-000-0000,kri0012,-2,14.32572924,53.448,3.978709219,2023-05-01
AA-AA-000-0000,kri0012,-2,14.54133634,54.044,3.98979853,2023-05-01
AA-AA-000-0000,kri0012,-2,14.75724893,54.64,4.000766215,2023-05-01
AA-AA-000-0000,kri0012,-2,14.97346201,55.236,4.011614915,2023-05-01
AA-AA-000-0000,kri0012,-2,15.18997073,55.832,4.022347182,2023-05-01
AA-AA-000-0000,kri0012,-2,15.40677037,56.428,4.032965489,2023-05-01
AA-AA-000-0000,kri0012,-2,15.62385634,57.024,4.043472232,2023-05-01
AA-AA-000-0000,kri0012,-2,15.84122416,57.62,4.05386973,2023-05-01
AA-AA-000-0000,kri0012,-2,16.05886946,58.216,4.064160231,2023-05-01
AA-AA-000-0000,kri0012,-2,16.27678799,58.812,4.074345916,2023-05-01
AA-AA-000-0000,kri0012,-2,16.49497562,59.408,4.084428897,2023-05-01
AA-AA-000-0000,kri0012,-2,16.71342829,60.004,4.094411227,2023-05-01
AA-AA-000-0000,kri0012,-2,16.93214208,60.6,4.104294893,2023-05-01
AA-AA-000-0000,kri0012,-2,17.15111314,61.196,4.114081828,2023-05-01
AA-AA-000-0000,kri0012,-2,17.37033772,61.792,4.123773906,2023-05-01
AA-AA-000-0000,kri0012,-2,17.58981216,62.388,4.133372949,2023-05-01
AA-AA-000-0000,kri0012,-2,17.80953289,62.984,4.142880726,2023-05-01
AA-AA-000-0000,kri0012,-2,18.02949643,63.58,4.152298955,2023-05-01
AA-AA-000-0000,kri0012,-2,18.24969936,64.176,4.161629309,2023-05-01
AA-AA-000-0000,kri0012,-2,18.47013835,64.772,4.170873411,2023-05-01
AA-AA-000-0000,kri0012,-2,18.69081016,65.368,4.180032842,2023-05-01
AA-AA-000-0000,kri0012,-2,18.91171162,65.964,4.189109139,2023-05-01
AA-AA-000-0000,kri0012,-2,19.13283961,66.56,4.198103797,2023-05-01
AA-AA-000-0000,kri0012,-2,19.3541911,67.156,4.207018271,2023-05-01
AA-AA-000-0000,kri0012,-2,19.57576311,67.752,4.21585398,2023-05-01
AA-AA-000-0000,kri0012,-2,19.79755276,68.348,4.224612302,2023-05-01
AA-AA-000-0000,kri0012,-2,20.01955719,68.944,4.233294581,2023-05-01
AA-AA-000-0000,kri0012,-2,20.24177363,69.54,4.241902127,2023-05-01
AA-AA-000-0000,kri0012,-2,20.46419935,70.136,4.250436214,2023-05-01
AA-AA-000-0000,kri0012,-2,20.6868317,70.732,4.258898087,2023-05-01
AA-AA-000-0000,kri0012,-2,20.90966807,71.328,4.267288957,2023-05-01
AA-AA-000-0000,kri0012,-2,21.13270591,71.924,4.275610006,2023-05-01
AA-AA-000-0000,kri0012,-2,21.35594271,72.52,4.283862386,2023-05-01
AA-AA-000-0000,kri0012,-2,21.57937604,73.116,4.292047221,2023-05-01
AA-AA-000-0000,kri0012,-2,21.80300349,73.712,4.300165608,2023-05-01
AA-AA-000-0000,kri0012,-2,22.02682271,74.308,4.308218618,2023-05-01
AA-AA-000-0000,kri0012,-2,22.25083139,74.904,4.316207294,2023-05-01
AA-AA-000-0000,kri0012,-2,22.4750273,75.5,4.324132656,2023-05-01
AA-AA-000-0000,kri0012,-2,22.6994082,76.096,4.331995701,2023-05-01
AA-AA-000-0000,kri0012,-2,22.92397193,76.692,4.3397974,2023-05-01
