StudyID,GroupID,SnapshotDate,n,n_at_risk,n_flagged,n_at_risk_or_flagged
AA-AA-000-0000,61,2013-09-01,12,0,0,0
AA-AA-000-0000,61,2013-12-01,12,0,0,0
AA-AA-000-0000,61,2014-03-01,12,0,0,0
AA-AA-000-0000,61,2014-06-01,12,0,0,0
AA-AA-000-0000,61,2014-09-01,12,0,0,0
AA-AA-000-0000,61,2014-12-01,12,0,0,0
AA-AA-000-0000,61,2015-03-01,12,0,0,0
AA-AA-000-0000,61,2015-06-01,12,0,0,0
AA-AA-000-0000,61,2015-09-01,12,0,0,0
AA-AA-000-0000,61,2015-12-01,12,0,0,0
AA-AA-000-0000,61,2016-03-01,12,0,0,0
AA-AA-000-0000,61,2016-06-01,12,0,0,0
AA-AA-000-0000,61,2016-09-01,12,0,0,0
AA-AA-000-0000,61,2016-12-01,12,0,0,0
AA-AA-000-0000,61,2017-03-01,12,0,0,0
AA-AA-000-0000,61,2017-06-01,12,0,0,0
AA-AA-000-0000,61,2017-09-01,12,0,0,0
AA-AA-000-0000,61,2017-12-01,12,0,0,0
AA-AA-000-0000,61,2018-03-01,12,0,0,0
AA-AA-000-0000,61,2018-06-01,12,0,0,0
AA-AA-000-0000,61,2018-09-01,12,0,0,0
AA-AA-000-0000,61,2018-12-01,12,0,0,0
AA-AA-000-0000,61,2019-03-01,12,0,0,0
AA-AA-000-0000,61,2019-06-01,12,0,0,0
AA-AA-000-0000,61,2019-09-01,12,0,0,0
AA-AA-000-0000,61,2019-12-01,12,0,0,0
AA-AA-000-0000,62,2004-06-01,12,0,0,0
AA-AA-000-0000,62,2004-09-01,12,0,0,0
AA-AA-000-0000,62,2004-12-01,12,0,0,0
AA-AA-000-0000,62,2005-03-01,12,0,0,0
AA-AA-000-0000,62,2005-06-01,12,1,0,1
AA-AA-000-0000,62,2005-09-01,12,0,0,0
AA-AA-000-0000,62,2005-12-01,12,0,0,0
AA-AA-000-0000,62,2006-03-01,12,0,0,0
AA-AA-000-0000,62,2006-06-01,12,0,0,0
AA-AA-000-0000,62,2006-09-01,12,0,0,0
AA-AA-000-0000,62,2006-12-01,12,0,0,0
AA-AA-000-0000,62,2007-03-01,12,0,0,0
AA-AA-000-0000,62,2007-06-01,12,1,0,1
AA-AA-000-0000,62,2007-09-01,12,1,0,1
AA-AA-000-0000,62,2007-12-01,12,1,0,1
AA-AA-000-0000,62,2008-03-01,12,1,0,1
AA-AA-000-0000,62,2008-06-01,12,1,0,1
AA-AA-000-0000,62,2008-09-01,12,0,0,0
AA-AA-000-0000,62,2008-12-01,12,0,0,0
AA-AA-000-0000,62,2009-03-01,12,0,0,0
AA-AA-000-0000,62,2009-06-01,12,1,0,1
AA-AA-000-0000,62,2009-09-01,12,1,0,1
AA-AA-000-0000,62,2009-12-01,12,1,0,1
AA-AA-000-0000,62,2010-03-01,12,1,0,1
AA-AA-000-0000,62,2010-06-01,12,1,0,1
AA-AA-000-0000,62,2010-09-01,12,1,0,1
AA-AA-000-0000,62,2010-12-01,12,1,0,1
AA-AA-000-0000,62,2011-03-01,12,0,0,0
AA-AA-000-0000,62,2011-06-01,12,0,0,0
AA-AA-000-0000,62,2011-09-01,12,0,0,0
AA-AA-000-0000,62,2011-12-01,12,0,0,0
AA-AA-000-0000,62,2012-03-01,12,0,0,0
AA-AA-000-0000,62,2012-06-01,12,0,0,0
AA-AA-000-0000,62,2012-09-01,12,0,0,0
AA-AA-000-0000,62,2012-12-01,12,0,0,0
AA-AA-000-0000,62,2013-03-01,12,0,0,0
AA-AA-000-0000,62,2013-06-01,12,0,0,0
AA-AA-000-0000,62,2013-09-01,12,0,0,0
AA-AA-000-0000,62,2013-12-01,12,1,0,1
AA-AA-000-0000,62,2014-03-01,12,1,0,1
AA-AA-000-0000,62,2014-06-01,12,1,0,1
AA-AA-000-0000,62,2014-09-01,12,1,0,1
AA-AA-000-0000,62,2014-12-01,12,0,0,0
AA-AA-000-0000,62,2015-03-01,12,1,0,1
AA-AA-000-0000,62,2015-06-01,12,1,0,1
AA-AA-000-0000,62,2015-09-01,12,1,0,1
AA-AA-000-0000,62,2015-12-01,12,1,0,1
AA-AA-000-0000,62,2016-03-01,12,1,0,1
AA-AA-000-0000,62,2016-06-01,12,0,0,0
AA-AA-000-0000,62,2016-09-01,12,1,0,1
AA-AA-000-0000,62,2016-12-01,12,1,0,1
AA-AA-000-0000,62,2017-03-01,12,1,0,1
AA-AA-000-0000,62,2017-06-01,12,1,0,1
AA-AA-000-0000,62,2017-09-01,12,1,0,1
AA-AA-000-0000,62,2017-12-01,12,1,0,1
AA-AA-000-0000,62,2018-03-01,12,1,0,1
AA-AA-000-0000,62,2018-06-01,12,1,0,1
AA-AA-000-0000,62,2018-09-01,12,1,0,1
AA-AA-000-0000,62,2018-12-01,12,1,0,1
AA-AA-000-0000,62,2019-03-01,12,1,0,1
AA-AA-000-0000,62,2019-06-01,12,1,0,1
AA-AA-000-0000,62,2019-09-01,12,1,0,1
AA-AA-000-0000,62,2019-12-01,12,1,0,1
AA-AA-000-0000,63,2004-03-01,1,0,0,0
AA-AA-000-0000,63,2004-06-01,1,0,0,0
AA-AA-000-0000,63,2004-09-01,11,0,0,0
AA-AA-000-0000,63,2004-12-01,12,0,0,0
AA-AA-000-0000,63,2005-03-01,12,0,0,0
AA-AA-000-0000,63,2005-06-01,12,0,0,0
AA-AA-000-0000,63,2005-09-01,12,0,0,0
AA-AA-000-0000,63,2005-12-01,12,1,0,1
AA-AA-000-0000,63,2006-03-01,12,0,0,0
AA-AA-000-0000,63,2006-06-01,12,0,0,0
AA-AA-000-0000,63,2006-09-01,12,0,0,0
AA-AA-000-0000,63,2006-12-01,12,2,0,2
AA-AA-000-0000,63,2007-03-01,12,2,0,2
AA-AA-000-0000,63,2007-06-01,12,1,0,1
AA-AA-000-0000,63,2007-09-01,12,1,0,1
AA-AA-000-0000,63,2007-12-01,12,1,0,1
AA-AA-000-0000,63,2008-03-01,12,1,0,1
AA-AA-000-0000,63,2008-06-01,12,1,0,1
AA-AA-000-0000,63,2008-09-01,12,1,0,1
AA-AA-000-0000,63,2008-12-01,12,1,0,1
AA-AA-000-0000,63,2009-03-01,12,0,0,0
AA-AA-000-0000,63,2009-06-01,12,1,0,1
AA-AA-000-0000,63,2009-09-01,12,0,0,0
AA-AA-000-0000,63,2009-12-01,12,1,0,1
AA-AA-000-0000,63,2010-03-01,12,0,0,0
AA-AA-000-0000,63,2010-06-01,12,0,0,0
AA-AA-000-0000,63,2010-09-01,12,0,0,0
AA-AA-000-0000,63,2010-12-01,12,0,0,0
AA-AA-000-0000,63,2011-03-01,12,0,0,0
AA-AA-000-0000,63,2011-06-01,12,0,0,0
AA-AA-000-0000,63,2011-09-01,12,0,0,0
AA-AA-000-0000,63,2011-12-01,12,0,0,0
AA-AA-000-0000,63,2012-03-01,12,0,0,0
AA-AA-000-0000,63,2012-06-01,12,0,0,0
AA-AA-000-0000,63,2012-09-01,12,0,0,0
AA-AA-000-0000,63,2012-12-01,12,1,0,1
AA-AA-000-0000,63,2013-03-01,12,1,0,1
AA-AA-000-0000,63,2013-06-01,12,0,0,0
AA-AA-000-0000,63,2013-09-01,12,1,0,1
AA-AA-000-0000,63,2013-12-01,12,1,0,1
AA-AA-000-0000,63,2014-03-01,12,1,0,1
AA-AA-000-0000,63,2014-06-01,12,0,0,0
AA-AA-000-0000,63,2014-09-01,12,1,0,1
AA-AA-000-0000,63,2014-12-01,12,0,0,0
AA-AA-000-0000,63,2015-03-01,12,0,0,0
AA-AA-000-0000,63,2015-06-01,12,0,0,0
AA-AA-000-0000,63,2015-09-01,12,1,0,1
AA-AA-000-0000,63,2015-12-01,12,1,0,1
AA-AA-000-0000,63,2016-03-01,12,0,0,0
AA-AA-000-0000,63,2016-06-01,12,1,0,1
AA-AA-000-0000,63,2016-09-01,12,0,0,0
AA-AA-000-0000,63,2016-12-01,12,0,0,0
AA-AA-000-0000,63,2017-03-01,12,0,0,0
AA-AA-000-0000,63,2017-06-01,12,0,0,0
AA-AA-000-0000,63,2017-09-01,12,0,0,0
AA-AA-000-0000,63,2017-12-01,12,0,0,0
AA-AA-000-0000,63,2018-03-01,12,0,0,0
AA-AA-000-0000,63,2018-06-01,12,0,0,0
AA-AA-000-0000,63,2018-09-01,12,0,0,0
AA-AA-000-0000,63,2018-12-01,12,0,0,0
AA-AA-000-0000,63,2019-03-01,12,0,0,0
AA-AA-000-0000,63,2019-06-01,12,0,0,0
AA-AA-000-0000,63,2019-09-01,12,0,0,0
AA-AA-000-0000,63,2019-12-01,12,0,0,0
AA-AA-000-0000,64,2005-12-01,1,0,0,0
AA-AA-000-0000,64,2006-03-01,1,0,0,0
AA-AA-000-0000,64,2006-06-01,1,0,0,0
AA-AA-000-0000,64,2006-09-01,1,0,0,0
AA-AA-000-0000,64,2006-12-01,1,0,0,0
AA-AA-000-0000,64,2007-03-01,1,0,0,0
AA-AA-000-0000,64,2007-06-01,1,0,0,0
AA-AA-000-0000,64,2007-09-01,1,0,0,0
AA-AA-000-0000,64,2007-12-01,1,0,0,0
AA-AA-000-0000,64,2008-03-01,1,0,0,0
AA-AA-000-0000,64,2008-06-01,1,0,0,0
AA-AA-000-0000,64,2008-09-01,1,0,0,0
AA-AA-000-0000,64,2008-12-01,1,0,0,0
AA-AA-000-0000,64,2009-03-01,1,0,0,0
AA-AA-000-0000,64,2009-06-01,1,0,0,0
AA-AA-000-0000,64,2009-09-01,10,0,0,0
AA-AA-000-0000,64,2009-12-01,12,0,0,0
AA-AA-000-0000,64,2010-03-01,12,1,0,1
AA-AA-000-0000,64,2010-06-01,12,1,0,1
AA-AA-000-0000,64,2010-09-01,12,1,0,1
AA-AA-000-0000,64,2010-12-01,12,1,0,1
AA-AA-000-0000,64,2011-03-01,12,1,0,1
AA-AA-000-0000,64,2011-06-01,12,1,0,1
AA-AA-000-0000,64,2011-09-01,12,0,0,0
AA-AA-000-0000,64,2011-12-01,12,0,0,0
AA-AA-000-0000,64,2012-03-01,12,0,0,0
AA-AA-000-0000,64,2012-06-01,12,0,0,0
AA-AA-000-0000,64,2012-09-01,12,1,0,1
AA-AA-000-0000,64,2012-12-01,12,1,0,1
AA-AA-000-0000,64,2013-03-01,12,0,0,0
AA-AA-000-0000,64,2013-06-01,12,0,0,0
AA-AA-000-0000,64,2013-09-01,12,0,0,0
AA-AA-000-0000,64,2013-12-01,12,0,0,0
AA-AA-000-0000,64,2014-03-01,12,0,0,0
AA-AA-000-0000,64,2014-06-01,12,1,0,1
AA-AA-000-0000,64,2014-09-01,12,1,0,1
AA-AA-000-0000,64,2014-12-01,12,1,0,1
AA-AA-000-0000,64,2015-03-01,12,1,0,1
AA-AA-000-0000,64,2015-06-01,12,1,0,1
AA-AA-000-0000,64,2015-09-01,12,1,0,1
AA-AA-000-0000,64,2015-12-01,12,1,0,1
AA-AA-000-0000,64,2016-03-01,12,1,0,1
AA-AA-000-0000,64,2016-06-01,12,1,0,1
AA-AA-000-0000,64,2016-09-01,12,1,0,1
AA-AA-000-0000,64,2016-12-01,12,2,0,2
AA-AA-000-0000,64,2017-03-01,12,2,0,2
AA-AA-000-0000,64,2017-06-01,12,2,0,2
AA-AA-000-0000,64,2017-09-01,12,1,0,1
AA-AA-000-0000,64,2017-12-01,12,1,0,1
AA-AA-000-0000,64,2018-03-01,12,1,0,1
AA-AA-000-0000,64,2018-06-01,12,1,0,1
AA-AA-000-0000,64,2018-09-01,12,1,0,1
AA-AA-000-0000,64,2018-12-01,12,1,0,1
AA-AA-000-0000,64,2019-03-01,12,1,0,1
AA-AA-000-0000,64,2019-06-01,12,1,0,1
AA-AA-000-0000,64,2019-09-01,12,1,0,1
AA-AA-000-0000,64,2019-12-01,12,1,0,1
AA-AA-000-0000,65,2006-06-01,1,0,0,0
AA-AA-000-0000,65,2006-09-01,1,0,0,0
AA-AA-000-0000,65,2006-12-01,1,0,0,0
AA-AA-000-0000,65,2007-03-01,1,0,0,0
AA-AA-000-0000,65,2007-06-01,1,0,0,0
AA-AA-000-0000,65,2007-09-01,1,0,0,0
AA-AA-000-0000,65,2007-12-01,1,0,0,0
AA-AA-000-0000,65,2008-03-01,1,0,0,0
AA-AA-000-0000,65,2008-06-01,1,0,0,0
AA-AA-000-0000,65,2008-09-01,1,0,0,0
AA-AA-000-0000,65,2008-12-01,1,0,0,0
AA-AA-000-0000,65,2009-03-01,1,0,0,0
AA-AA-000-0000,65,2009-06-01,11,0,0,0
AA-AA-000-0000,65,2009-09-01,12,0,0,0
AA-AA-000-0000,65,2009-12-01,12,1,0,1
AA-AA-000-0000,65,2010-03-01,12,0,0,0
AA-AA-000-0000,65,2010-06-01,12,0,0,0
AA-AA-000-0000,65,2010-09-01,12,0,0,0
AA-AA-000-0000,65,2010-12-01,12,0,0,0
AA-AA-000-0000,65,2011-03-01,12,0,0,0
AA-AA-000-0000,65,2011-06-01,12,0,0,0
AA-AA-000-0000,65,2011-09-01,12,0,0,0
AA-AA-000-0000,65,2011-12-01,12,0,0,0
AA-AA-000-0000,65,2012-03-01,12,0,0,0
AA-AA-000-0000,65,2012-06-01,12,0,0,0
AA-AA-000-0000,65,2012-09-01,12,0,0,0
AA-AA-000-0000,65,2012-12-01,12,0,0,0
AA-AA-000-0000,65,2013-03-01,12,0,0,0
AA-AA-000-0000,65,2013-06-01,12,0,0,0
AA-AA-000-0000,65,2013-09-01,12,0,0,0
AA-AA-000-0000,65,2013-12-01,12,0,0,0
AA-AA-000-0000,65,2014-03-01,12,0,0,0
AA-AA-000-0000,65,2014-06-01,12,0,0,0
AA-AA-000-0000,65,2014-09-01,12,0,0,0
AA-AA-000-0000,65,2014-12-01,12,0,0,0
AA-AA-000-0000,65,2015-03-01,12,0,0,0
AA-AA-000-0000,65,2015-06-01,12,0,0,0
AA-AA-000-0000,65,2015-09-01,12,0,0,0
AA-AA-000-0000,65,2015-12-01,12,0,0,0
AA-AA-000-0000,65,2016-03-01,12,0,0,0
AA-AA-000-0000,65,2016-06-01,12,0,0,0
AA-AA-000-0000,65,2016-09-01,12,0,0,0
AA-AA-000-0000,65,2016-12-01,12,0,0,0
AA-AA-000-0000,65,2017-03-01,12,0,0,0
AA-AA-000-0000,65,2017-06-01,12,0,0,0
AA-AA-000-0000,65,2017-09-01,12,0,0,0
AA-AA-000-0000,65,2017-12-01,12,0,0,0
AA-AA-000-0000,65,2018-03-01,12,0,0,0
AA-AA-000-0000,65,2018-06-01,12,0,0,0
AA-AA-000-0000,65,2018-09-01,12,0,0,0
AA-AA-000-0000,65,2018-12-01,12,0,0,0
AA-AA-000-0000,65,2019-03-01,12,0,0,0
AA-AA-000-0000,65,2019-06-01,12,0,0,0
AA-AA-000-0000,65,2019-09-01,12,0,0,0
AA-AA-000-0000,65,2019-12-01,12,0,0,0
AA-AA-000-0000,66,2016-09-01,12,0,0,0
AA-AA-000-0000,66,2016-12-01,12,0,0,0
AA-AA-000-0000,66,2017-03-01,12,0,0,0
AA-AA-000-0000,66,2017-06-01,12,0,0,0
AA-AA-000-0000,66,2017-09-01,12,0,0,0
AA-AA-000-0000,66,2017-12-01,12,0,0,0
AA-AA-000-0000,66,2018-03-01,12,0,0,0
AA-AA-000-0000,66,2018-06-01,12,0,0,0
AA-AA-000-0000,66,2018-09-01,12,0,0,0
AA-AA-000-0000,66,2018-12-01,12,0,0,0
AA-AA-000-0000,66,2019-03-01,12,0,0,0
AA-AA-000-0000,66,2019-06-01,12,0,0,0
AA-AA-000-0000,66,2019-09-01,12,0,0,0
AA-AA-000-0000,66,2019-12-01,12,0,0,0
AA-AA-000-0000,67,2004-06-01,1,0,0,0
AA-AA-000-0000,67,2004-09-01,1,0,0,0
AA-AA-000-0000,67,2004-12-01,1,0,0,0
AA-AA-000-0000,67,2005-03-01,1,0,0,0
AA-AA-000-0000,67,2005-06-01,1,0,0,0
AA-AA-000-0000,67,2005-09-01,11,0,0,0
AA-AA-000-0000,67,2005-12-01,12,0,0,0
AA-AA-000-0000,67,2006-03-01,12,0,0,0
AA-AA-000-0000,67,2006-06-01,12,0,0,0
AA-AA-000-0000,67,2006-09-01,12,0,0,0
AA-AA-000-0000,67,2006-12-01,12,1,0,1
AA-AA-000-0000,67,2007-03-01,12,1,0,1
AA-AA-000-0000,67,2007-06-01,12,0,0,0
AA-AA-000-0000,67,2007-09-01,12,0,0,0
AA-AA-000-0000,67,2007-12-01,12,0,0,0
AA-AA-000-0000,67,2008-03-01,12,0,0,0
AA-AA-000-0000,67,2008-06-01,12,0,0,0
AA-AA-000-0000,67,2008-09-01,12,0,0,0
AA-AA-000-0000,67,2008-12-01,12,0,0,0
AA-AA-000-0000,67,2009-03-01,12,0,0,0
AA-AA-000-0000,67,2009-06-01,12,0,0,0
AA-AA-000-0000,67,2009-09-01,12,0,0,0
AA-AA-000-0000,67,2009-12-01,12,0,0,0
AA-AA-000-0000,67,2010-03-01,12,0,0,0
AA-AA-000-0000,67,2010-06-01,12,0,0,0
AA-AA-000-0000,67,2010-09-01,12,1,0,1
AA-AA-000-0000,67,2010-12-01,12,1,0,1
AA-AA-000-0000,67,2011-03-01,12,1,0,1
AA-AA-000-0000,67,2011-06-01,12,1,0,1
AA-AA-000-0000,67,2011-09-01,12,1,0,1
AA-AA-000-0000,67,2011-12-01,12,1,0,1
AA-AA-000-0000,67,2012-03-01,12,0,0,0
AA-AA-000-0000,67,2012-06-01,12,0,0,0
AA-AA-000-0000,67,2012-09-01,12,0,0,0
AA-AA-000-0000,67,2012-12-01,12,0,0,0
AA-AA-000-0000,67,2013-03-01,12,0,0,0
AA-AA-000-0000,67,2013-06-01,12,0,0,0
AA-AA-000-0000,67,2013-09-01,12,0,0,0
AA-AA-000-0000,67,2013-12-01,12,0,0,0
AA-AA-000-0000,67,2014-03-01,12,0,0,0
AA-AA-000-0000,67,2014-06-01,12,0,0,0
AA-AA-000-0000,67,2014-09-01,12,0,0,0
AA-AA-000-0000,67,2014-12-01,12,0,0,0
AA-AA-000-0000,67,2015-03-01,12,0,0,0
AA-AA-000-0000,67,2015-06-01,12,0,0,0
AA-AA-000-0000,67,2015-09-01,12,0,0,0
AA-AA-000-0000,67,2015-12-01,12,0,0,0
AA-AA-000-0000,67,2016-03-01,12,0,0,0
AA-AA-000-0000,67,2016-06-01,12,0,0,0
AA-AA-000-0000,67,2016-09-01,12,0,0,0
AA-AA-000-0000,67,2016-12-01,12,0,0,0
AA-AA-000-0000,67,2017-03-01,12,0,0,0
AA-AA-000-0000,67,2017-06-01,12,0,0,0
AA-AA-000-0000,67,2017-09-01,12,0,0,0
AA-AA-000-0000,67,2017-12-01,12,0,0,0
AA-AA-000-0000,67,2018-03-01,12,0,0,0
AA-AA-000-0000,67,2018-06-01,12,0,0,0
AA-AA-000-0000,67,2018-09-01,12,0,0,0
AA-AA-000-0000,67,2018-12-01,12,0,0,0
AA-AA-000-0000,67,2019-03-01,12,0,0,0
AA-AA-000-0000,67,2019-06-01,12,0,0,0
AA-AA-000-0000,67,2019-09-01,12,0,0,0
AA-AA-000-0000,67,2019-12-01,12,0,0,0
AA-AA-000-0000,68,2004-06-01,1,0,0,0
AA-AA-000-0000,68,2004-09-01,1,0,0,0
AA-AA-000-0000,68,2004-12-01,1,0,0,0
AA-AA-000-0000,68,2005-03-01,1,0,0,0
AA-AA-000-0000,68,2005-06-01,1,0,0,0
AA-AA-000-0000,68,2005-09-01,1,0,0,0
AA-AA-000-0000,68,2005-12-01,1,0,0,0
AA-AA-000-0000,68,2006-03-01,1,0,0,0
AA-AA-000-0000,68,2006-06-01,1,0,0,0
AA-AA-000-0000,68,2006-09-01,12,0,0,0
AA-AA-000-0000,68,2006-12-01,12,0,0,0
AA-AA-000-0000,68,2007-03-01,12,1,0,1
AA-AA-000-0000,68,2007-06-01,12,1,0,1
AA-AA-000-0000,68,2007-09-01,12,1,0,1
AA-AA-000-0000,68,2007-12-01,12,1,0,1
AA-AA-000-0000,68,2008-03-01,12,0,1,1
AA-AA-000-0000,68,2008-06-01,12,0,1,1
AA-AA-000-0000,68,2008-09-01,12,0,0,0
AA-AA-000-0000,68,2008-12-01,12,1,0,1
AA-AA-000-0000,68,2009-03-01,12,1,0,1
AA-AA-000-0000,68,2009-06-01,12,0,1,1
AA-AA-000-0000,68,2009-09-01,12,0,1,1
AA-AA-000-0000,68,2009-12-01,12,0,1,1
AA-AA-000-0000,68,2010-03-01,12,0,1,1
AA-AA-000-0000,68,2010-06-01,12,0,1,1
AA-AA-000-0000,68,2010-09-01,12,0,1,1
AA-AA-000-0000,68,2010-12-01,12,0,1,1
AA-AA-000-0000,68,2011-03-01,12,0,1,1
AA-AA-000-0000,68,2011-06-01,12,0,1,1
AA-AA-000-0000,68,2011-09-01,12,0,1,1
AA-AA-000-0000,68,2011-12-01,12,1,0,1
AA-AA-000-0000,68,2012-03-01,12,1,0,1
AA-AA-000-0000,68,2012-06-01,12,0,1,1
AA-AA-000-0000,68,2012-09-01,12,1,0,1
AA-AA-000-0000,68,2012-12-01,12,0,1,1
AA-AA-000-0000,68,2013-03-01,12,0,1,1
AA-AA-000-0000,68,2013-06-01,12,0,1,1
AA-AA-000-0000,68,2013-09-01,12,0,1,1
AA-AA-000-0000,68,2013-12-01,12,0,1,1
AA-AA-000-0000,68,2014-03-01,12,0,1,1
AA-AA-000-0000,68,2014-06-01,12,0,1,1
AA-AA-000-0000,68,2014-09-01,12,0,1,1
AA-AA-000-0000,68,2014-12-01,12,0,1,1
AA-AA-000-0000,68,2015-03-01,12,0,1,1
AA-AA-000-0000,68,2015-06-01,12,0,1,1
AA-AA-000-0000,68,2015-09-01,12,0,1,1
AA-AA-000-0000,68,2015-12-01,12,0,1,1
AA-AA-000-0000,68,2016-03-01,12,0,1,1
AA-AA-000-0000,68,2016-06-01,12,0,1,1
AA-AA-000-0000,68,2016-09-01,12,0,1,1
AA-AA-000-0000,68,2016-12-01,12,0,1,1
AA-AA-000-0000,68,2017-03-01,12,0,1,1
AA-AA-000-0000,68,2017-06-01,12,0,1,1
AA-AA-000-0000,68,2017-09-01,12,0,1,1
AA-AA-000-0000,68,2017-12-01,12,0,1,1
AA-AA-000-0000,68,2018-03-01,12,0,1,1
AA-AA-000-0000,68,2018-06-01,12,0,1,1
AA-AA-000-0000,68,2018-09-01,12,0,1,1
AA-AA-000-0000,68,2018-12-01,12,0,1,1
AA-AA-000-0000,68,2019-03-01,12,0,1,1
AA-AA-000-0000,68,2019-06-01,12,0,1,1
AA-AA-000-0000,68,2019-09-01,12,0,1,1
AA-AA-000-0000,68,2019-12-01,12,0,1,1
AA-AA-000-0000,69,2004-06-01,10,0,0,0
AA-AA-000-0000,69,2004-09-01,12,0,0,0
AA-AA-000-0000,69,2004-12-01,12,0,0,0
AA-AA-000-0000,69,2005-03-01,12,0,0,0
AA-AA-000-0000,69,2005-06-01,12,0,0,0
AA-AA-000-0000,69,2005-09-01,12,0,0,0
AA-AA-000-0000,69,2005-12-01,12,0,0,0
AA-AA-000-0000,69,2006-03-01,12,0,0,0
AA-AA-000-0000,69,2006-06-01,12,1,0,1
AA-AA-000-0000,69,2006-09-01,12,0,0,0
AA-AA-000-0000,69,2006-12-01,12,0,0,0
AA-AA-000-0000,69,2007-03-01,12,0,0,0
AA-AA-000-0000,69,2007-06-01,12,0,0,0
AA-AA-000-0000,69,2007-09-01,12,0,0,0
AA-AA-000-0000,69,2007-12-01,12,0,0,0
AA-AA-000-0000,69,2008-03-01,12,0,0,0
AA-AA-000-0000,69,2008-06-01,12,0,0,0
AA-AA-000-0000,69,2008-09-01,12,0,0,0
AA-AA-000-0000,69,2008-12-01,12,0,0,0
AA-AA-000-0000,69,2009-03-01,12,0,0,0
AA-AA-000-0000,69,2009-06-01,12,0,0,0
AA-AA-000-0000,69,2009-09-01,12,0,0,0
AA-AA-000-0000,69,2009-12-01,12,0,0,0
AA-AA-000-0000,69,2010-03-01,12,0,0,0
AA-AA-000-0000,69,2010-06-01,12,0,0,0
AA-AA-000-0000,69,2010-09-01,12,0,0,0
AA-AA-000-0000,69,2010-12-01,12,0,0,0
AA-AA-000-0000,69,2011-03-01,12,0,0,0
AA-AA-000-0000,69,2011-06-01,12,0,0,0
AA-AA-000-0000,69,2011-09-01,12,0,0,0
AA-AA-000-0000,69,2011-12-01,12,0,0,0
AA-AA-000-0000,69,2012-03-01,12,0,0,0
AA-AA-000-0000,69,2012-06-01,12,0,0,0
AA-AA-000-0000,69,2012-09-01,12,0,0,0
AA-AA-000-0000,69,2012-12-01,12,0,0,0
AA-AA-000-0000,69,2013-03-01,12,0,0,0
AA-AA-000-0000,69,2013-06-01,12,0,0,0
AA-AA-000-0000,69,2013-09-01,12,0,0,0
AA-AA-000-0000,69,2013-12-01,12,0,0,0
AA-AA-000-0000,69,2014-03-01,12,0,0,0
AA-AA-000-0000,69,2014-06-01,12,0,0,0
AA-AA-000-0000,69,2014-09-01,12,0,0,0
AA-AA-000-0000,69,2014-12-01,12,0,0,0
AA-AA-000-0000,69,2015-03-01,12,0,0,0
AA-AA-000-0000,69,2015-06-01,12,0,0,0
AA-AA-000-0000,69,2015-09-01,12,0,0,0
AA-AA-000-0000,69,2015-12-01,12,0,0,0
AA-AA-000-0000,69,2016-03-01,12,0,0,0
AA-AA-000-0000,69,2016-06-01,12,0,0,0
AA-AA-000-0000,69,2016-09-01,12,0,0,0
AA-AA-000-0000,69,2016-12-01,12,0,0,0
AA-AA-000-0000,69,2017-03-01,12,0,0,0
AA-AA-000-0000,69,2017-06-01,12,0,0,0
AA-AA-000-0000,69,2017-09-01,12,0,0,0
AA-AA-000-0000,69,2017-12-01,12,0,0,0
AA-AA-000-0000,69,2018-03-01,12,0,0,0
AA-AA-000-0000,69,2018-06-01,12,0,0,0
AA-AA-000-0000,69,2018-09-01,12,0,0,0
AA-AA-000-0000,69,2018-12-01,12,0,0,0
AA-AA-000-0000,69,2019-03-01,12,0,0,0
AA-AA-000-0000,69,2019-06-01,12,0,0,0
AA-AA-000-0000,69,2019-09-01,12,0,0,0
AA-AA-000-0000,69,2019-12-01,12,0,0,0
AA-AA-000-0000,7,2005-06-01,12,0,0,0
AA-AA-000-0000,7,2005-09-01,12,0,0,0
AA-AA-000-0000,7,2005-12-01,12,1,0,1
AA-AA-000-0000,7,2006-03-01,12,0,0,0
AA-AA-000-0000,7,2006-06-01,12,0,0,0
AA-AA-000-0000,7,2006-09-01,12,0,0,0
AA-AA-000-0000,7,2006-12-01,12,0,0,0
AA-AA-000-0000,7,2007-03-01,12,0,0,0
AA-AA-000-0000,7,2007-06-01,12,0,0,0
AA-AA-000-0000,7,2007-09-01,12,0,0,0
AA-AA-000-0000,7,2007-12-01,12,0,0,0
AA-AA-000-0000,7,2008-03-01,12,0,0,0
AA-AA-000-0000,7,2008-06-01,12,0,0,0
AA-AA-000-0000,7,2008-09-01,12,0,0,0
AA-AA-000-0000,7,2008-12-01,12,0,0,0
AA-AA-000-0000,7,2009-03-01,12,0,0,0
AA-AA-000-0000,7,2009-06-01,12,0,0,0
AA-AA-000-0000,7,2009-09-01,12,0,0,0
AA-AA-000-0000,7,2009-12-01,12,0,0,0
AA-AA-000-0000,7,2010-03-01,12,1,0,1
AA-AA-000-0000,7,2010-06-01,12,1,0,1
AA-AA-000-0000,7,2010-09-01,12,0,0,0
AA-AA-000-0000,7,2010-12-01,12,0,0,0
AA-AA-000-0000,7,2011-03-01,12,1,0,1
AA-AA-000-0000,7,2011-06-01,12,2,0,2
AA-AA-000-0000,7,2011-09-01,12,2,0,2
AA-AA-000-0000,7,2011-12-01,12,2,0,2
AA-AA-000-0000,7,2012-03-01,12,1,0,1
AA-AA-000-0000,7,2012-06-01,12,1,0,1
AA-AA-000-0000,7,2012-09-01,12,1,0,1
