StudyID,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,kri0006,131,1,7,0.142857143,0.354080275,0,2023-05-01
AA-AA-000-0000,kri0006,157,1,7,0.142857143,0.354080275,0,2023-05-01
AA-AA-000-0000,kri0006,29,1,7,0.142857143,0.354080275,0,2023-05-01
AA-AA-000-0000,kri0006,83,1,7,0.142857143,0.354080275,0,2023-05-01
AA-AA-000-0000,kri0006,50,1,8,0.125,0.240813926,0,2023-05-01
AA-AA-000-0000,kri0006,59,1,8,0.125,0.240813926,0,2023-05-01
AA-AA-000-0000,kri0006,91,2,16,0.125,0.34056232,0,2023-05-01
AA-AA-000-0000,kri0006,4,1,9,0.111111111,0.141813643,0,2023-05-01
AA-AA-000-0000,kri0006,170,3,27,0.111111111,0.245628435,0,2023-05-01
AA-AA-000-0000,kri0006,10,2,20,0.1,0.075917736,0,2023-05-01
AA-AA-000-0000,kri0006,58,2,20,0.1,0.075917736,0,2023-05-01
AA-AA-000-0000,kri0006,86,2,22,0.090909091,-0.03663918,0,2023-05-01
AA-AA-000-0000,kri0006,51,1,11,0.090909091,-0.025907812,0,2023-05-01
AA-AA-000-0000,kri0006,62,3,34,0.088235294,-0.088058211,0,2023-05-01
AA-AA-000-0000,kri0006,69,1,12,0.083333333,-0.098614372,0,2023-05-01
AA-AA-000-0000,kri0006,76,1,12,0.083333333,-0.098614372,0,2023-05-01
AA-AA-000-0000,kri0006,173,2,27,0.074074074,-0.279104888,0,2023-05-01
AA-AA-000-0000,kri0006,140,5,69,0.072463768,-0.482651494,0,2023-05-01
AA-AA-000-0000,kri0006,167,1,15,0.066666667,-0.286255126,0,2023-05-01
AA-AA-000-0000,kri0006,61,1,15,0.066666667,-0.286255126,0,2023-05-01
AA-AA-000-0000,kri0006,92,1,15,0.066666667,-0.286255126,0,2023-05-01
AA-AA-000-0000,kri0006,54,1,17,0.058823529,-0.392914688,0,2023-05-01
AA-AA-000-0000,kri0006,94,2,36,0.055555556,-0.62523749,0,2023-05-01
AA-AA-000-0000,kri0006,56,1,25,0.04,-0.733099689,0,2023-05-01
AA-AA-000-0000,kri0006,143,1,28,0.035714286,-0.837673133,0,2023-05-01
AA-AA-000-0000,kri0006,172,1,28,0.035714286,-0.837673133,0,2023-05-01
AA-AA-000-0000,kri0006,139,2,58,0.034482759,-1.23119038,0,2023-05-01
AA-AA-000-0000,kri0006,5,1,43,0.023255814,-1.26082848,0,2023-05-01
AA-AA-000-0000,kri0006,189,0,28,0,-1.352951027,0,2023-05-01
AA-AA-000-0000,kri0006,8,0,23,0,-1.226216001,0,2023-05-01
AA-AA-000-0000,kri0006,118,0,17,0,-1.054210947,0,2023-05-01
AA-AA-000-0000,kri0006,85,0,13,0,-0.92188073,0,2023-05-01
AA-AA-000-0000,kri0006,141,0,12,0,-0.885714356,0,2023-05-01
AA-AA-000-0000,kri0006,17,0,12,0,-0.885714356,0,2023-05-01
AA-AA-000-0000,kri0006,155,0,10,0,-0.808542887,0,2023-05-01
AA-AA-000-0000,kri0006,63,0,10,0,-0.808542887,0,2023-05-01
AA-AA-000-0000,kri0006,75,0,10,0,-0.808542887,0,2023-05-01
AA-AA-000-0000,kri0006,11,0,9,0,-0.767051133,0,2023-05-01
AA-AA-000-0000,kri0006,122,0,9,0,-0.767051133,0,2023-05-01
AA-AA-000-0000,kri0006,156,0,9,0,-0.767051133,0,2023-05-01
AA-AA-000-0000,kri0006,7,0,9,0,-0.767051133,0,2023-05-01
AA-AA-000-0000,kri0006,113,0,8,0,-0.723182744,0,2023-05-01
AA-AA-000-0000,kri0006,149,0,8,0,-0.723182744,0,2023-05-01
AA-AA-000-0000,kri0006,137,0,7,0,-0.676475514,0,2023-05-01
AA-AA-000-0000,kri0006,146,0,7,0,-0.676475514,0,2023-05-01
AA-AA-000-0000,kri0006,160,0,7,0,-0.676475514,0,2023-05-01
AA-AA-000-0000,kri0006,164,0,7,0,-0.676475514,0,2023-05-01
AA-AA-000-0000,kri0006,30,0,7,0,-0.676475514,0,2023-05-01
AA-AA-000-0000,kri0006,121,0,6,0,-0.626294628,0,2023-05-01
AA-AA-000-0000,kri0006,138,0,6,0,-0.626294628,0,2023-05-01
AA-AA-000-0000,kri0006,152,0,6,0,-0.626294628,0,2023-05-01
AA-AA-000-0000,kri0006,133,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,147,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,176,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,177,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,187,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,22,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,23,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,35,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,80,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,97,0,5,0,-0.571726159,0,2023-05-01
AA-AA-000-0000,kri0006,103,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,109,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,142,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,153,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,27,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,44,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,49,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,68,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,73,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,96,0,4,0,-0.511367422,0,2023-05-01
AA-AA-000-0000,kri0006,101,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,102,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,105,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,106,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,107,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,120,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,151,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,163,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,181,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,188,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,19,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,32,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,47,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,70,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,84,0,3,0,-0.442857178,0,2023-05-01
AA-AA-000-0000,kri0006,100,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,111,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,112,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,119,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,129,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,136,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,148,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,150,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,162,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,178,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,18,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,183,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,41,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,57,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,82,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,9,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,98,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,110,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,117,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,12,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,123,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,126,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,132,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,14,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,158,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,171,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,180,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,20,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,31,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,33,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,36,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,38,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,42,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,45,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,55,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,6,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,65,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,66,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,72,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,78,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,87,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0006,99,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,28,4,5,0.8,4.379880022,2,2023-05-01
AA-AA-000-0000,kri0007,161,3,5,0.6,3.150224453,2,2023-05-01
AA-AA-000-0000,kri0007,145,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,154,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,159,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,165,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,175,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,48,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,115,2,3,0.666666667,2.757649071,1,2023-05-01
AA-AA-000-0000,kri0007,52,2,3,0.666666667,2.757649071,1,2023-05-01
AA-AA-000-0000,kri0007,60,2,4,0.5,2.26772772,1,2023-05-01
AA-AA-000-0000,kri0007,26,3,7,0.428571429,2.480297476,1,2023-05-01
AA-AA-000-0000,kri0007,13,3,8,0.375,2.234923213,1,2023-05-01
AA-AA-000-0000,kri0007,112,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,182,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,185,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,3,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,46,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,116,1,3,0.333333333,1.170170557,0,2023-05-01
AA-AA-000-0000,kri0007,130,1,3,0.333333333,1.170170557,0,2023-05-01
AA-AA-000-0000,kri0007,16,1,3,0.333333333,1.170170557,0,2023-05-01
AA-AA-000-0000,kri0007,168,1,3,0.333333333,1.170170557,0,2023-05-01
AA-AA-000-0000,kri0007,25,1,3,0.333333333,1.170170557,0,2023-05-01
AA-AA-000-0000,kri0007,40,1,3,0.333333333,1.170170557,0,2023-05-01
AA-AA-000-0000,kri0007,53,1,3,0.333333333,1.170170557,0,2023-05-01
AA-AA-000-0000,kri0007,174,2,6,0.333333333,1.654871072,0,2023-05-01
AA-AA-000-0000,kri0007,89,2,6,0.333333333,1.654871072,0,2023-05-01
AA-AA-000-0000,kri0007,114,2,7,0.285714286,1.441048839,0,2023-05-01
AA-AA-000-0000,kri0007,29,2,7,0.285714286,1.441048839,0,2023-05-01
AA-AA-000-0000,kri0007,124,1,4,0.25,0.892930999,0,2023-05-01
AA-AA-000-0000,kri0007,144,1,4,0.25,0.892930999,0,2023-05-01
AA-AA-000-0000,kri0007,39,1,4,0.25,0.892930999,0,2023-05-01
AA-AA-000-0000,kri0007,64,1,4,0.25,0.892930999,0,2023-05-01
AA-AA-000-0000,kri0007,81,1,4,0.25,0.892930999,0,2023-05-01
AA-AA-000-0000,kri0007,77,4,17,0.235294118,1.674105821,0,2023-05-01
AA-AA-000-0000,kri0007,127,1,5,0.2,0.690913314,0,2023-05-01
AA-AA-000-0000,kri0007,128,1,5,0.2,0.690913314,0,2023-05-01
AA-AA-000-0000,kri0007,135,1,5,0.2,0.690913314,0,2023-05-01
AA-AA-000-0000,kri0007,15,1,5,0.2,0.690913314,0,2023-05-01
AA-AA-000-0000,kri0007,184,1,5,0.2,0.690913314,0,2023-05-01
AA-AA-000-0000,kri0007,186,1,5,0.2,0.690913314,0,2023-05-01
AA-AA-000-0000,kri0007,166,4,20,0.2,1.381826628,0,2023-05-01
AA-AA-000-0000,kri0007,67,2,11,0.181818182,0.858983331,0,2023-05-01
AA-AA-000-0000,kri0007,134,1,6,0.166666667,0.53235425,0,2023-05-01
AA-AA-000-0000,kri0007,131,1,7,0.142857143,0.401800203,0,2023-05-01
AA-AA-000-0000,kri0007,190,1,7,0.142857143,0.401800203,0,2023-05-01
AA-AA-000-0000,kri0007,83,1,7,0.142857143,0.401800203,0,2023-05-01
AA-AA-000-0000,kri0007,34,1,8,0.125,0.290667044,0,2023-05-01
AA-AA-000-0000,kri0007,50,1,8,0.125,0.290667044,0,2023-05-01
AA-AA-000-0000,kri0007,59,1,8,0.125,0.290667044,0,2023-05-01
AA-AA-000-0000,kri0007,91,2,16,0.125,0.411065276,0,2023-05-01
AA-AA-000-0000,kri0007,43,4,33,0.121212121,0.53051721,0,2023-05-01
AA-AA-000-0000,kri0007,104,1,9,0.111111111,0.193732564,0,2023-05-01
AA-AA-000-0000,kri0007,122,1,9,0.111111111,0.193732564,0,2023-05-01
AA-AA-000-0000,kri0007,4,1,9,0.111111111,0.193732564,0,2023-05-01
AA-AA-000-0000,kri0007,170,3,27,0.111111111,0.335554644,0,2023-05-01
AA-AA-000-0000,kri0007,155,1,10,0.1,0.107601187,0,2023-05-01
AA-AA-000-0000,kri0007,10,2,20,0.1,0.152171058,0,2023-05-01
AA-AA-000-0000,kri0007,51,1,11,0.090909091,0.029949716,0,2023-05-01
AA-AA-000-0000,kri0007,86,2,22,0.090909091,0.042355294,0,2023-05-01
AA-AA-000-0000,kri0007,69,1,12,0.083333333,-0.040876657,0,2023-05-01
AA-AA-000-0000,kri0007,76,1,12,0.083333333,-0.040876657,0,2023-05-01
AA-AA-000-0000,kri0007,173,2,27,0.074074074,-0.193604861,0,2023-05-01
AA-AA-000-0000,kri0007,140,5,69,0.072463768,-0.346277893,0,2023-05-01
AA-AA-000-0000,kri0007,167,1,15,0.066666667,-0.223186985,0,2023-05-01
AA-AA-000-0000,kri0007,61,1,15,0.066666667,-0.223186985,0,2023-05-01
AA-AA-000-0000,kri0007,92,1,15,0.066666667,-0.223186985,0,2023-05-01
AA-AA-000-0000,kri0007,62,2,34,0.058823529,-0.461765153,0,2023-05-01
AA-AA-000-0000,kri0007,54,1,17,0.058823529,-0.326517271,0,2023-05-01
AA-AA-000-0000,kri0007,94,2,36,0.055555556,-0.52906602,0,2023-05-01
AA-AA-000-0000,kri0007,58,1,20,0.05,-0.462656727,0,2023-05-01
AA-AA-000-0000,kri0007,56,1,25,0.04,-0.654745618,0,2023-05-01
AA-AA-000-0000,kri0007,143,1,28,0.035714286,-0.755272549,0,2023-05-01
AA-AA-000-0000,kri0007,139,2,58,0.034482759,-1.112811391,0,2023-05-01
AA-AA-000-0000,kri0007,5,1,43,0.023255814,-1.160593357,0,2023-05-01
AA-AA-000-0000,kri0007,172,0,28,0,-1.274896867,0,2023-05-01
AA-AA-000-0000,kri0007,189,0,28,0,-1.274896867,0,2023-05-01
AA-AA-000-0000,kri0007,8,0,23,0,-1.155473411,0,2023-05-01
AA-AA-000-0000,kri0007,118,0,17,0,-0.993391635,0,2023-05-01
AA-AA-000-0000,kri0007,85,0,13,0,-0.868695785,0,2023-05-01
AA-AA-000-0000,kri0007,141,0,12,0,-0.834615914,0,2023-05-01
AA-AA-000-0000,kri0007,17,0,12,0,-0.834615914,0,2023-05-01
AA-AA-000-0000,kri0007,63,0,10,0,-0.761896605,0,2023-05-01
AA-AA-000-0000,kri0007,71,0,10,0,-0.761896605,0,2023-05-01
AA-AA-000-0000,kri0007,75,0,10,0,-0.761896605,0,2023-05-01
AA-AA-000-0000,kri0007,11,0,9,0,-0.722798584,0,2023-05-01
AA-AA-000-0000,kri0007,156,0,9,0,-0.722798584,0,2023-05-01
AA-AA-000-0000,kri0007,7,0,9,0,-0.722798584,0,2023-05-01
AA-AA-000-0000,kri0007,113,0,8,0,-0.68146104,0,2023-05-01
AA-AA-000-0000,kri0007,149,0,8,0,-0.68146104,0,2023-05-01
AA-AA-000-0000,kri0007,137,0,7,0,-0.637448433,0,2023-05-01
AA-AA-000-0000,kri0007,146,0,7,0,-0.637448433,0,2023-05-01
AA-AA-000-0000,kri0007,157,0,7,0,-0.637448433,0,2023-05-01
AA-AA-000-0000,kri0007,160,0,7,0,-0.637448433,0,2023-05-01
AA-AA-000-0000,kri0007,164,0,7,0,-0.637448433,0,2023-05-01
AA-AA-000-0000,kri0007,30,0,7,0,-0.637448433,0,2023-05-01
AA-AA-000-0000,kri0007,121,0,6,0,-0.590162572,0,2023-05-01
AA-AA-000-0000,kri0007,138,0,6,0,-0.590162572,0,2023-05-01
AA-AA-000-0000,kri0007,152,0,6,0,-0.590162572,0,2023-05-01
AA-AA-000-0000,kri0007,133,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,147,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,176,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,177,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,187,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,22,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,23,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,35,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,80,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,97,0,5,0,-0.538742256,0,2023-05-01
AA-AA-000-0000,kri0007,103,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,109,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,142,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,153,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,179,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,27,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,44,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,49,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,68,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,73,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,96,0,4,0,-0.481865722,0,2023-05-01
AA-AA-000-0000,kri0007,101,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,102,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,105,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,106,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,107,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,120,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,151,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,163,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,181,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,188,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,19,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,32,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,47,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,70,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,84,0,3,0,-0.417307957,0,2023-05-01
AA-AA-000-0000,kri0007,100,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,111,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,119,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,129,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,136,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,148,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,150,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,162,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,178,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,18,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,183,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,41,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,57,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,82,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,9,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,98,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,110,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,117,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,12,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,123,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,126,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,132,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,14,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,158,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,171,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,180,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,20,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,31,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,33,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,36,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,38,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,42,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,45,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,55,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,6,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,65,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,66,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,72,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,78,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,87,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0007,99,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0008,70,128,4594,0.027862429,3.518268208,2,2023-05-01
AA-AA-000-0000,kri0008,107,119,4635,0.025674218,2.553560704,1,2023-05-01
AA-AA-000-0000,kri0008,13,258,10615,0.024305228,2.936202976,1,2023-05-01
AA-AA-000-0000,kri0008,51,292,16892,0.017286289,-2.299321764,-01,2023-05-01
AA-AA-000-0000,kri0008,136,49,3393,0.014441497,-2.120991702,-01,2023-05-01
AA-AA-000-0000,kri0008,101,69,4784,0.014423077,-2.526888221,-01,2023-05-01
AA-AA-000-0000,kri0008,145,6,195,0.030769231,0.991976323,0,2023-05-01
AA-AA-000-0000,kri0008,14,40,1581,0.025300443,1.393573104,0,2023-05-01
AA-AA-000-0000,kri0008,20,38,1504,0.025265957,1.350412626,0,2023-05-01
AA-AA-000-0000,kri0008,123,39,1586,0.024590164,1.209627418,0,2023-05-01
AA-AA-000-0000,kri0008,154,29,1196,0.024247492,0.97243951,0,2023-05-01
AA-AA-000-0000,kri0008,19,119,4999,0.023804761,1.782105918,0,2023-05-01
AA-AA-000-0000,kri0008,178,79,3331,0.023716602,1.421235871,0,2023-05-01
AA-AA-000-0000,kri0008,168,83,3521,0.023572849,1.405073268,0,2023-05-01
AA-AA-000-0000,kri0008,38,37,1581,0.02340291,0.897058259,0,2023-05-01
AA-AA-000-0000,kri0008,73,156,6672,0.023381295,1.83120067,0,2023-05-01
AA-AA-000-0000,kri0008,82,69,3008,0.02293883,1.069855489,0,2023-05-01
AA-AA-000-0000,kri0008,36,37,1622,0.022811344,0.751830245,0,2023-05-01
AA-AA-000-0000,kri0008,84,103,4553,0.022622447,1.17575192,0,2023-05-01
AA-AA-000-0000,kri0008,112,79,3521,0.022436808,0.961460644,0,2023-05-01
AA-AA-000-0000,kri0008,157,256,11431,0.022395241,1.703123948,0,2023-05-01
AA-AA-000-0000,kri0008,182,51,2279,0.022378236,0.755117628,0,2023-05-01
AA-AA-000-0000,kri0008,121,210,9409,0.022319056,1.496537196,0,2023-05-01
AA-AA-000-0000,kri0008,59,281,12616,0.022273304,1.699094098,0,2023-05-01
AA-AA-000-0000,kri0008,110,35,1581,0.022137887,0.566048363,0,2023-05-01
AA-AA-000-0000,kri0008,81,106,4789,0.022134057,0.983423079,0,2023-05-01
AA-AA-000-0000,kri0008,42,34,1545,0.022006472,0.525573965,0,2023-05-01
AA-AA-000-0000,kri0008,6,33,1509,0.021868787,0.484217424,0,2023-05-01
AA-AA-000-0000,kri0008,40,77,3521,0.021868787,0.739654332,0,2023-05-01
AA-AA-000-0000,kri0008,179,162,7421,0.021829942,1.051787483,0,2023-05-01
AA-AA-000-0000,kri0008,98,66,3049,0.021646441,0.607499805,0,2023-05-01
AA-AA-000-0000,kri0008,47,108,5015,0.021535394,0.727366039,0,2023-05-01
AA-AA-000-0000,kri0008,72,35,1627,0.021511985,0.408082928,0,2023-05-01
AA-AA-000-0000,kri0008,54,605,28158,0.021485901,1.668874668,0,2023-05-01
AA-AA-000-0000,kri0008,114,243,11317,0.021472122,1.048360277,0,2023-05-01
AA-AA-000-0000,kri0008,9,72,3362,0.021415824,0.549923048,0,2023-05-01
AA-AA-000-0000,kri0008,83,219,10276,0.021311794,0.892026621,0,2023-05-01
AA-AA-000-0000,kri0008,128,147,6904,0.021292005,0.720345234,0,2023-05-01
AA-AA-000-0000,kri0008,30,257,12077,0.021280119,0.944134492,0,2023-05-01
AA-AA-000-0000,kri0008,44,141,6632,0.021260555,0.689158248,0,2023-05-01
AA-AA-000-0000,kri0008,109,141,6637,0.021244538,0.6808311,0,2023-05-01
