StudyID,MetricID,SnapshotDate,n,n_at_risk,n_flagged,n_at_risk_or_flagged
AA-AA-000-0000,kri0009,2015-12-01,171,12,1,13
AA-AA-000-0000,kri0009,2016-03-01,171,12,1,13
AA-AA-000-0000,kri0009,2016-06-01,171,12,1,13
AA-AA-000-0000,kri0009,2016-09-01,172,9,1,10
AA-AA-000-0000,kri0009,2016-12-01,172,8,1,9
AA-AA-000-0000,kri0009,2017-03-01,172,7,1,8
AA-AA-000-0000,kri0009,2017-06-01,173,7,0,7
AA-AA-000-0000,kri0009,2017-09-01,173,9,0,9
AA-AA-000-0000,kri0009,2017-12-01,174,9,0,9
AA-AA-000-0000,kri0009,2018-03-01,176,7,0,7
AA-AA-000-0000,kri0009,2018-06-01,176,6,0,6
AA-AA-000-0000,kri0009,2018-09-01,176,5,0,5
AA-AA-000-0000,kri0009,2018-12-01,176,6,0,6
AA-AA-000-0000,kri0009,2019-03-01,176,6,2,8
AA-AA-000-0000,kri0009,2019-06-01,176,5,2,7
AA-AA-000-0000,kri0009,2019-09-01,176,3,2,5
AA-AA-000-0000,kri0009,2019-12-01,176,4,2,6
AA-AA-000-0000,kri0010,2003-12-01,6,0,0,0
AA-AA-000-0000,kri0010,2004-03-01,18,1,0,1
AA-AA-000-0000,kri0010,2004-06-01,30,0,0,0
AA-AA-000-0000,kri0010,2004-09-01,50,3,0,3
AA-AA-000-0000,kri0010,2004-12-01,59,0,0,0
AA-AA-000-0000,kri0010,2005-03-01,64,3,0,3
AA-AA-000-0000,kri0010,2005-06-01,71,2,1,3
AA-AA-000-0000,kri0010,2005-09-01,84,5,0,5
AA-AA-000-0000,kri0010,2005-12-01,91,1,0,1
AA-AA-000-0000,kri0010,2006-03-01,96,1,1,2
AA-AA-000-0000,kri0010,2006-06-01,101,3,0,3
AA-AA-000-0000,kri0010,2006-09-01,110,1,1,2
AA-AA-000-0000,kri0010,2006-12-01,117,2,1,3
AA-AA-000-0000,kri0010,2007-03-01,120,4,2,6
AA-AA-000-0000,kri0010,2007-06-01,122,4,1,5
AA-AA-000-0000,kri0010,2007-09-01,126,5,0,5
AA-AA-000-0000,kri0010,2007-12-01,130,7,0,7
AA-AA-000-0000,kri0010,2008-03-01,130,10,0,10
AA-AA-000-0000,kri0010,2008-06-01,135,10,0,10
AA-AA-000-0000,kri0010,2008-09-01,135,14,0,14
AA-AA-000-0000,kri0010,2008-12-01,137,13,1,14
AA-AA-000-0000,kri0010,2009-03-01,138,13,0,13
AA-AA-000-0000,kri0010,2009-06-01,140,12,0,12
AA-AA-000-0000,kri0010,2009-09-01,145,14,1,15
AA-AA-000-0000,kri0010,2009-12-01,145,14,1,15
AA-AA-000-0000,kri0010,2010-03-01,145,15,0,15
AA-AA-000-0000,kri0010,2010-06-01,147,18,0,18
AA-AA-000-0000,kri0010,2010-09-01,148,10,0,10
AA-AA-000-0000,kri0010,2010-12-01,148,5,0,5
AA-AA-000-0000,kri0010,2011-03-01,151,5,0,5
AA-AA-000-0000,kri0010,2011-06-01,152,5,0,5
AA-AA-000-0000,kri0010,2011-09-01,156,6,0,6
AA-AA-000-0000,kri0010,2011-12-01,159,6,0,6
AA-AA-000-0000,kri0010,2012-03-01,160,5,1,6
AA-AA-000-0000,kri0010,2012-06-01,160,5,0,5
AA-AA-000-0000,kri0010,2012-09-01,162,5,1,6
AA-AA-000-0000,kri0010,2012-12-01,165,9,0,9
AA-AA-000-0000,kri0010,2013-03-01,165,6,0,6
AA-AA-000-0000,kri0010,2013-06-01,166,4,0,4
AA-AA-000-0000,kri0010,2013-09-01,166,7,1,8
AA-AA-000-0000,kri0010,2013-12-01,167,9,1,10
AA-AA-000-0000,kri0010,2014-03-01,168,10,1,11
AA-AA-000-0000,kri0010,2014-06-01,168,11,1,12
AA-AA-000-0000,kri0010,2014-09-01,168,11,1,12
AA-AA-000-0000,kri0010,2014-12-01,169,9,1,10
AA-AA-000-0000,kri0010,2015-03-01,169,10,2,12
AA-AA-000-0000,kri0010,2015-06-01,170,11,1,12
AA-AA-000-0000,kri0010,2015-09-01,171,11,1,12
AA-AA-000-0000,kri0010,2015-12-01,171,11,1,12
AA-AA-000-0000,kri0010,2016-03-01,171,11,1,12
AA-AA-000-0000,kri0010,2016-06-01,171,11,1,12
AA-AA-000-0000,kri0010,2016-09-01,172,10,2,12
AA-AA-000-0000,kri0010,2016-12-01,172,16,2,18
AA-AA-000-0000,kri0010,2017-03-01,172,9,1,10
AA-AA-000-0000,kri0010,2017-06-01,173,10,1,11
AA-AA-000-0000,kri0010,2017-09-01,174,11,1,12
AA-AA-000-0000,kri0010,2017-12-01,176,11,1,12
AA-AA-000-0000,kri0010,2018-03-01,176,11,1,12
AA-AA-000-0000,kri0010,2018-06-01,176,15,1,16
AA-AA-000-0000,kri0010,2018-09-01,176,16,1,17
AA-AA-000-0000,kri0010,2018-12-01,176,16,1,17
AA-AA-000-0000,kri0010,2019-03-01,176,16,1,17
AA-AA-000-0000,kri0010,2019-06-01,176,16,1,17
AA-AA-000-0000,kri0010,2019-09-01,176,15,1,16
AA-AA-000-0000,kri0010,2019-12-01,176,15,1,16
AA-AA-000-0000,kri0011,2003-12-01,6,1,0,1
AA-AA-000-0000,kri0011,2004-03-01,18,1,0,1
AA-AA-000-0000,kri0011,2004-06-01,30,3,0,3
AA-AA-000-0000,kri0011,2004-09-01,50,1,0,1
AA-AA-000-0000,kri0011,2004-12-01,59,2,0,2
AA-AA-000-0000,kri0011,2005-03-01,64,2,0,2
AA-AA-000-0000,kri0011,2005-06-01,71,2,0,2
AA-AA-000-0000,kri0011,2005-09-01,84,1,1,2
AA-AA-000-0000,kri0011,2005-12-01,91,1,1,2
AA-AA-000-0000,kri0011,2006-03-01,96,2,0,2
AA-AA-000-0000,kri0011,2006-06-01,101,2,0,2
AA-AA-000-0000,kri0011,2006-09-01,110,0,0,0
AA-AA-000-0000,kri0011,2006-12-01,117,1,0,1
AA-AA-000-0000,kri0011,2007-03-01,120,1,1,2
AA-AA-000-0000,kri0011,2007-06-01,122,1,1,2
AA-AA-000-0000,kri0011,2007-09-01,126,0,1,1
AA-AA-000-0000,kri0011,2007-12-01,130,1,1,2
AA-AA-000-0000,kri0011,2008-03-01,130,0,1,1
AA-AA-000-0000,kri0011,2008-06-01,135,1,1,2
AA-AA-000-0000,kri0011,2008-09-01,135,0,1,1
AA-AA-000-0000,kri0011,2008-12-01,137,0,1,1
AA-AA-000-0000,kri0011,2009-03-01,138,1,1,2
AA-AA-000-0000,kri0011,2009-06-01,140,1,1,2
AA-AA-000-0000,kri0011,2009-09-01,145,2,1,3
AA-AA-000-0000,kri0011,2009-12-01,145,3,1,4
AA-AA-000-0000,kri0011,2010-03-01,145,1,1,2
AA-AA-000-0000,kri0011,2010-06-01,147,2,1,3
AA-AA-000-0000,kri0011,2010-09-01,148,2,2,4
AA-AA-000-0000,kri0011,2010-12-01,148,3,1,4
AA-AA-000-0000,kri0011,2011-03-01,151,2,1,3
AA-AA-000-0000,kri0011,2011-06-01,152,4,1,5
AA-AA-000-0000,kri0011,2011-09-01,156,4,1,5
AA-AA-000-0000,kri0011,2011-12-01,159,5,1,6
AA-AA-000-0000,kri0011,2012-03-01,160,0,3,3
AA-AA-000-0000,kri0011,2012-06-01,160,1,2,3
AA-AA-000-0000,kri0011,2012-09-01,162,1,2,3
AA-AA-000-0000,kri0011,2012-12-01,165,2,2,4
AA-AA-000-0000,kri0011,2013-03-01,165,1,3,4
AA-AA-000-0000,kri0011,2013-06-01,166,0,4,4
AA-AA-000-0000,kri0011,2013-09-01,166,0,3,3
AA-AA-000-0000,kri0011,2013-12-01,167,0,3,3
AA-AA-000-0000,kri0011,2014-03-01,168,1,3,4
AA-AA-000-0000,kri0011,2014-06-01,168,3,3,6
AA-AA-000-0000,kri0011,2014-09-01,168,2,4,6
AA-AA-000-0000,kri0011,2014-12-01,169,2,4,6
AA-AA-000-0000,kri0011,2015-03-01,169,2,4,6
AA-AA-000-0000,kri0011,2015-06-01,170,1,4,5
AA-AA-000-0000,kri0011,2015-09-01,171,2,3,5
AA-AA-000-0000,kri0011,2015-12-01,171,2,3,5
AA-AA-000-0000,kri0011,2016-03-01,171,2,3,5
AA-AA-000-0000,kri0011,2016-06-01,171,3,2,5
AA-AA-000-0000,kri0011,2016-09-01,172,3,2,5
AA-AA-000-0000,kri0011,2016-12-01,172,2,2,4
AA-AA-000-0000,kri0011,2017-03-01,172,3,2,5
AA-AA-000-0000,kri0011,2017-06-01,173,3,2,5
AA-AA-000-0000,kri0011,2017-09-01,174,3,2,5
AA-AA-000-0000,kri0011,2017-12-01,176,3,2,5
AA-AA-000-0000,kri0011,2018-03-01,176,4,2,6
AA-AA-000-0000,kri0011,2018-06-01,176,4,2,6
AA-AA-000-0000,kri0011,2018-09-01,176,3,3,6
AA-AA-000-0000,kri0011,2018-12-01,176,3,3,6
AA-AA-000-0000,kri0011,2019-03-01,176,3,3,6
AA-AA-000-0000,kri0011,2019-06-01,176,3,3,6
AA-AA-000-0000,kri0011,2019-09-01,176,4,2,6
AA-AA-000-0000,kri0011,2019-12-01,176,4,2,6
AA-AA-000-0000,kri0012,2003-12-01,9,0,0,0
AA-AA-000-0000,kri0012,2004-03-01,31,0,0,0
AA-AA-000-0000,kri0012,2004-06-01,53,0,0,0
AA-AA-000-0000,kri0012,2004-09-01,79,0,0,0
AA-AA-000-0000,kri0012,2004-12-01,93,0,0,0
AA-AA-000-0000,kri0012,2005-03-01,100,1,0,1
AA-AA-000-0000,kri0012,2005-06-01,112,2,0,2
AA-AA-000-0000,kri0012,2005-09-01,123,2,0,2
AA-AA-000-0000,kri0012,2005-12-01,132,2,0,2
AA-AA-000-0000,kri0012,2006-03-01,133,2,0,2
AA-AA-000-0000,kri0012,2006-06-01,138,3,0,3
AA-AA-000-0000,kri0012,2006-09-01,145,2,0,2
AA-AA-000-0000,kri0012,2006-12-01,150,4,0,4
AA-AA-000-0000,kri0012,2007-03-01,152,4,0,4
AA-AA-000-0000,kri0012,2007-06-01,152,1,0,1
AA-AA-000-0000,kri0012,2007-09-01,154,4,0,4
AA-AA-000-0000,kri0012,2007-12-01,156,6,0,6
AA-AA-000-0000,kri0012,2008-03-01,157,6,0,6
AA-AA-000-0000,kri0012,2008-06-01,159,7,0,7
AA-AA-000-0000,kri0012,2008-09-01,160,6,0,6
AA-AA-000-0000,kri0012,2008-12-01,162,6,0,6
AA-AA-000-0000,kri0012,2009-03-01,165,8,0,8
AA-AA-000-0000,kri0012,2009-06-01,165,10,0,10
AA-AA-000-0000,kri0012,2009-09-01,168,10,0,10
AA-AA-000-0000,kri0012,2009-12-01,169,11,0,11
AA-AA-000-0000,kri0012,2010-03-01,170,12,0,12
AA-AA-000-0000,kri0012,2010-06-01,170,11,0,11
AA-AA-000-0000,kri0012,2010-09-01,170,10,0,10
AA-AA-000-0000,kri0012,2010-12-01,171,8,0,8
AA-AA-000-0000,kri0012,2011-03-01,172,7,0,7
AA-AA-000-0000,kri0012,2011-06-01,174,9,0,9
AA-AA-000-0000,kri0012,2011-09-01,178,8,0,8
AA-AA-000-0000,kri0012,2011-12-01,181,10,0,10
AA-AA-000-0000,kri0012,2012-03-01,181,8,0,8
AA-AA-000-0000,kri0012,2012-06-01,181,8,0,8
AA-AA-000-0000,kri0012,2012-09-01,182,10,0,10
AA-AA-000-0000,kri0012,2012-12-01,182,7,0,7
AA-AA-000-0000,kri0012,2013-03-01,182,7,0,7
AA-AA-000-0000,kri0012,2013-06-01,182,8,0,8
AA-AA-000-0000,kri0012,2013-09-01,183,7,0,7
AA-AA-000-0000,kri0012,2013-12-01,185,9,0,9
AA-AA-000-0000,kri0012,2014-03-01,185,8,0,8
AA-AA-000-0000,kri0012,2014-06-01,187,8,0,8
AA-AA-000-0000,kri0012,2014-09-01,187,7,0,7
AA-AA-000-0000,kri0012,2014-12-01,187,8,0,8
AA-AA-000-0000,kri0012,2015-03-01,188,8,0,8
AA-AA-000-0000,kri0012,2015-06-01,188,9,0,9
AA-AA-000-0000,kri0012,2015-09-01,189,10,0,10
AA-AA-000-0000,kri0012,2015-12-01,189,12,0,12
AA-AA-000-0000,kri0012,2016-03-01,189,12,0,12
AA-AA-000-0000,kri0012,2016-06-01,189,12,0,12
AA-AA-000-0000,kri0012,2016-09-01,190,14,0,14
AA-AA-000-0000,kri0012,2016-12-01,190,15,0,15
AA-AA-000-0000,kri0012,2017-03-01,190,15,0,15
AA-AA-000-0000,kri0012,2017-06-01,190,14,0,14
AA-AA-000-0000,kri0012,2017-09-01,190,11,0,11
AA-AA-000-0000,kri0012,2017-12-01,190,13,0,13
AA-AA-000-0000,kri0012,2018-03-01,190,13,0,13
AA-AA-000-0000,kri0012,2018-06-01,190,13,0,13
AA-AA-000-0000,kri0012,2018-09-01,190,13,0,13
AA-AA-000-0000,kri0012,2018-12-01,190,13,0,13
AA-AA-000-0000,kri0012,2019-03-01,190,13,0,13
AA-AA-000-0000,kri0012,2019-06-01,190,13,0,13
AA-AA-000-0000,kri0012,2019-09-01,190,13,0,13
AA-AA-000-0000,kri0012,2019-12-01,190,13,0,13
